query_table,candidate_table,query_col,candidate_col,score
datalake-countries_data.csv,datalake-countries_data.csv,1987,2008,0.8930
datalake-countries_data.csv,datalake-countries_data.csv,1987,2009,0.9169
datalake-countries_data.csv,datalake-countries_data.csv,1987,2010,0.8759
datalake-countries_data.csv,datalake-countries_data.csv,1987,2011,0.8873
datalake-countries_data.csv,datalake-countries_data.csv,1988,1960,0.9108
datalake-countries_data.csv,datalake-countries_data.csv,1988,1961,0.9054
datalake-countries_data.csv,datalake-countries_data.csv,1988,1962,0.9153
datalake-countries_data.csv,datalake-countries_data.csv,1988,1963,0.9148
datalake-countries_data.csv,datalake-countries_data.csv,1988,1964,0.9189
datalake-countries_data.csv,datalake-countries_data.csv,1988,1965,0.9318
datalake-countries_data.csv,datalake-countries_data.csv,1988,1966,0.9162
datalake-countries_data.csv,datalake-countries_data.csv,1988,1967,0.9143
datalake-countries_data.csv,datalake-countries_data.csv,1988,1968,0.9347
datalake-countries_data.csv,datalake-countries_data.csv,1988,1969,0.9169
datalake-countries_data.csv,datalake-countries_data.csv,1988,1970,0.9445
datalake-countries_data.csv,datalake-countries_data.csv,1988,1971,0.9298
datalake-countries_data.csv,datalake-countries_data.csv,1988,1972,0.9440
datalake-countries_data.csv,datalake-countries_data.csv,1988,1973,0.9188
datalake-countries_data.csv,datalake-countries_data.csv,1988,1974,0.9442
datalake-countries_data.csv,datalake-countries_data.csv,1988,1975,0.9412
datalake-countries_data.csv,datalake-countries_data.csv,1988,1976,0.9462
datalake-countries_data.csv,datalake-countries_data.csv,1988,1977,0.9483
datalake-countries_data.csv,datalake-countries_data.csv,1988,1978,0.9549
datalake-countries_data.csv,datalake-countries_data.csv,1988,1979,0.9594
datalake-countries_data.csv,datalake-countries_data.csv,1988,1980,0.9593
datalake-countries_data.csv,datalake-countries_data.csv,1988,1981,0.9599
datalake-countries_data.csv,datalake-countries_data.csv,1988,1982,0.9478
datalake-countries_data.csv,datalake-countries_data.csv,1988,1983,0.9631
datalake-countries_data.csv,datalake-countries_data.csv,1988,1984,0.9649
datalake-countries_data.csv,datalake-countries_data.csv,1988,1985,0.9446
datalake-countries_data.csv,datalake-countries_data.csv,1988,1986,0.9708
datalake-countries_data.csv,datalake-countries_data.csv,1988,1987,0.9797
datalake-countries_data.csv,datalake-countries_data.csv,1988,1988,1.0000
datalake-countries_data.csv,datalake-countries_data.csv,1988,1989,0.9744
datalake-countries_data.csv,datalake-countries_data.csv,1988,1990,0.9703
datalake-countries_data.csv,datalake-countries_data.csv,1988,1991,0.9756
datalake-countries_data.csv,datalake-countries_data.csv,1988,1992,0.9735
datalake-countries_data.csv,datalake-countries_data.csv,1988,1993,0.9590
datalake-countries_data.csv,datalake-countries_data.csv,1988,1994,0.9675
datalake-countries_data.csv,datalake-countries_data.csv,1988,1995,0.9347
datalake-countries_data.csv,datalake-countries_data.csv,1988,1996,0.9581
datalake-countries_data.csv,datalake-countries_data.csv,1988,1997,0.9391
datalake-countries_data.csv,datalake-countries_data.csv,1988,1998,0.9544
datalake-countries_data.csv,datalake-countries_data.csv,1988,1999,0.9511
datalake-countries_data.csv,datalake-countries_data.csv,1988,2000,0.8950
datalake-countries_data.csv,datalake-countries_data.csv,1988,2001,0.9345
datalake-countries_data.csv,datalake-countries_data.csv,1988,2002,0.9308
datalake-countries_data.csv,datalake-countries_data.csv,1988,2003,0.9103
datalake-countries_data.csv,datalake-countries_data.csv,1988,2004,0.9253
datalake-countries_data.csv,datalake-countries_data.csv,1988,2005,0.9137
datalake-countries_data.csv,datalake-countries_data.csv,1988,2006,0.9395
datalake-countries_data.csv,datalake-countries_data.csv,1988,2007,0.9234
datalake-countries_data.csv,datalake-countries_data.csv,1988,2008,0.9117
datalake-countries_data.csv,datalake-countries_data.csv,1988,2009,0.9259
datalake-countries_data.csv,datalake-countries_data.csv,1988,2010,0.8851
datalake-countries_data.csv,datalake-countries_data.csv,1988,2011,0.8875
datalake-countries_data.csv,datalake-countries_data.csv,1989,1960,0.8934
datalake-countries_data.csv,datalake-countries_data.csv,1989,1961,0.8992
datalake-countries_data.csv,datalake-countries_data.csv,1989,1962,0.8974
datalake-countries_data.csv,datalake-countries_data.csv,1989,1963,0.9022
datalake-countries_data.csv,datalake-countries_data.csv,1989,1964,0.8999
datalake-countries_data.csv,datalake-countries_data.csv,1989,1965,0.9145
datalake-countries_data.csv,datalake-countries_data.csv,1989,1966,0.9009
datalake-countries_data.csv,datalake-countries_data.csv,1989,1967,0.8827
datalake-countries_data.csv,datalake-countries_data.csv,1989,1968,0.9048
datalake-countries_data.csv,datalake-countries_data.csv,1989,1969,0.9008
datalake-countries_data.csv,datalake-countries_data.csv,1989,1970,0.9238
datalake-countries_data.csv,datalake-countries_data.csv,1989,1971,0.9196
datalake-countries_data.csv,datalake-countries_data.csv,1989,1972,0.9262
datalake-countries_data.csv,datalake-countries_data.csv,1989,1973,0.9013
datalake-countries_data.csv,datalake-countries_data.csv,1989,1974,0.9324
datalake-countries_data.csv,datalake-countries_data.csv,1989,1975,0.9345
datalake-countries_data.csv,datalake-countries_data.csv,1989,1976,0.9285
datalake-countries_data.csv,datalake-countries_data.csv,1989,1977,0.9328
datalake-countries_data.csv,datalake-countries_data.csv,1989,1978,0.9363
datalake-countries_data.csv,datalake-countries_data.csv,1989,1979,0.9412
datalake-countries_data.csv,datalake-countries_data.csv,1989,1980,0.9530
datalake-countries_data.csv,datalake-countries_data.csv,1989,1981,0.9513
datalake-countries_data.csv,datalake-countries_data.csv,1989,1982,0.9443
datalake-countries_data.csv,datalake-countries_data.csv,1989,1983,0.9500
datalake-countries_data.csv,datalake-countries_data.csv,1989,1984,0.9612
datalake-countries_data.csv,datalake-countries_data.csv,1989,1985,0.9496
datalake-countries_data.csv,datalake-countries_data.csv,1989,1986,0.9669
datalake-countries_data.csv,datalake-countries_data.csv,1989,1987,0.9651
datalake-countries_data.csv,datalake-countries_data.csv,1989,1988,0.9744
datalake-countries_data.csv,datalake-countries_data.csv,1989,1989,1.0000
datalake-countries_data.csv,datalake-countries_data.csv,1989,1990,0.9652
datalake-countries_data.csv,datalake-countries_data.csv,1989,1991,0.9663
datalake-countries_data.csv,datalake-countries_data.csv,1989,1992,0.9652
datalake-countries_data.csv,datalake-countries_data.csv,1989,1993,0.9530
datalake-countries_data.csv,datalake-countries_data.csv,1989,1994,0.9619
datalake-countries_data.csv,datalake-countries_data.csv,1989,1995,0.9273
datalake-countries_data.csv,datalake-countries_data.csv,1989,1996,0.9453
datalake-countries_data.csv,datalake-countries_data.csv,1989,1997,0.9278
datalake-countries_data.csv,datalake-countries_data.csv,1989,1998,0.9321
datalake-countries_data.csv,datalake-countries_data.csv,1989,1999,0.9423
datalake-countries_data.csv,datalake-countries_data.csv,1989,2000,0.8859
datalake-countries_data.csv,datalake-countries_data.csv,1989,2001,0.9276
datalake-countries_data.csv,datalake-countries_data.csv,1989,2002,0.9128
datalake-countries_data.csv,datalake-countries_data.csv,1989,2003,0.8935
datalake-countries_data.csv,datalake-countries_data.csv,1989,2004,0.9023
datalake-countries_data.csv,datalake-countries_data.csv,1989,2005,0.8913
datalake-countries_data.csv,datalake-countries_data.csv,1989,2006,0.9240
datalake-countries_data.csv,datalake-countries_data.csv,1989,2007,0.8946
datalake-countries_data.csv,datalake-countries_data.csv,1989,2008,0.8895
datalake-countries_data.csv,datalake-countries_data.csv,1989,2009,0.9132
datalake-countries_data.csv,datalake-countries_data.csv,1989,2010,0.8731
datalake-countries_data.csv,datalake-countries_data.csv,1989,2011,0.8752
datalake-countries_data.csv,datalake-countries_data.csv,1990,1960,0.9126
datalake-countries_data.csv,datalake-countries_data.csv,1990,1961,0.8973
datalake-countries_data.csv,datalake-countries_data.csv,1990,1962,0.9069
datalake-countries_data.csv,datalake-countries_data.csv,1990,1963,0.9057
datalake-countries_data.csv,datalake-countries_data.csv,1990,1964,0.9069
datalake-countries_data.csv,datalake-countries_data.csv,1990,1965,0.9178
datalake-countries_data.csv,datalake-countries_data.csv,1990,1966,0.9046
datalake-countries_data.csv,datalake-countries_data.csv,1990,1967,0.8922
datalake-countries_data.csv,datalake-countries_data.csv,1990,1968,0.9208
datalake-countries_data.csv,datalake-countries_data.csv,1990,1969,0.9018
datalake-countries_data.csv,datalake-countries_data.csv,1990,1970,0.9384
datalake-countries_data.csv,datalake-countries_data.csv,1990,1971,0.9138
datalake-countries_data.csv,datalake-countries_data.csv,1990,1972,0.9295
datalake-countries_data.csv,datalake-countries_data.csv,1990,1973,0.8959
datalake-countries_data.csv,datalake-countries_data.csv,1990,1974,0.9270
datalake-countries_data.csv,datalake-countries_data.csv,1990,1975,0.9339
datalake-countries_data.csv,datalake-countries_data.csv,1990,1976,0.9270
datalake-countries_data.csv,datalake-countries_data.csv,1990,1977,0.9386
datalake-countries_data.csv,datalake-countries_data.csv,1990,1978,0.9377
datalake-countries_data.csv,datalake-countries_data.csv,1990,1979,0.9375
datalake-countries_data.csv,datalake-countries_data.csv,1990,1980,0.9569
datalake-countries_data.csv,datalake-countries_data.csv,1990,1981,0.9475
datalake-countries_data.csv,datalake-countries_data.csv,1990,1982,0.9274
datalake-countries_data.csv,datalake-countries_data.csv,1990,1983,0.9435
datalake-countries_data.csv,datalake-countries_data.csv,1990,1984,0.9494
datalake-countries_data.csv,datalake-countries_data.csv,1990,1985,0.9274
datalake-countries_data.csv,datalake-countries_data.csv,1990,1986,0.9485
datalake-countries_data.csv,datalake-countries_data.csv,1990,1987,0.9594
datalake-countries_data.csv,datalake-countries_data.csv,1990,1988,0.9703
datalake-countries_data.csv,datalake-countries_data.csv,1990,1989,0.9652
datalake-countries_data.csv,datalake-countries_data.csv,1990,1990,1.0000
datalake-countries_data.csv,datalake-countries_data.csv,1990,1991,0.9786
datalake-countries_data.csv,datalake-countries_data.csv,1990,1992,0.9660
datalake-countries_data.csv,datalake-countries_data.csv,1990,1993,0.9525
datalake-countries_data.csv,datalake-countries_data.csv,1990,1994,0.9688
datalake-countries_data.csv,datalake-countries_data.csv,1990,1995,0.9334
datalake-countries_data.csv,datalake-countries_data.csv,1990,1996,0.9617
datalake-countries_data.csv,datalake-countries_data.csv,1990,1997,0.9379
datalake-countries_data.csv,datalake-countries_data.csv,1990,1998,0.9474
datalake-countries_data.csv,datalake-countries_data.csv,1990,1999,0.9594
datalake-countries_data.csv,datalake-countries_data.csv,1990,2000,0.9039
datalake-countries_data.csv,datalake-countries_data.csv,1990,2001,0.9436
datalake-countries_data.csv,datalake-countries_data.csv,1990,2002,0.9350
datalake-countries_data.csv,datalake-countries_data.csv,1990,2003,0.9084
datalake-countries_data.csv,datalake-countries_data.csv,1990,2004,0.9288
datalake-countries_data.csv,datalake-countries_data.csv,1990,2005,0.9156
datalake-countries_data.csv,datalake-countries_data.csv,1990,2006,0.9380
datalake-countries_data.csv,datalake-countries_data.csv,1990,2007,0.9098
datalake-countries_data.csv,datalake-countries_data.csv,1990,2008,0.9019
datalake-countries_data.csv,datalake-countries_data.csv,1990,2009,0.9247
datalake-countries_data.csv,datalake-countries_data.csv,1990,2010,0.9052
datalake-countries_data.csv,datalake-countries_data.csv,1990,2011,0.8877
datalake-countries_data.csv,datalake-countries_data.csv,1991,1960,0.9195
datalake-countries_data.csv,datalake-countries_data.csv,1991,1961,0.9199
datalake-countries_data.csv,datalake-countries_data.csv,1991,1962,0.9225
datalake-countries_data.csv,datalake-countries_data.csv,1991,1963,0.9239
datalake-countries_data.csv,datalake-countries_data.csv,1991,1964,0.9261
datalake-countries_data.csv,datalake-countries_data.csv,1991,1965,0.9371
datalake-countries_data.csv,datalake-countries_data.csv,1991,1966,0.9270
datalake-countries_data.csv,datalake-countries_data.csv,1991,1967,0.9141
datalake-countries_data.csv,datalake-countries_data.csv,1991,1968,0.9316
datalake-countries_data.csv,datalake-countries_data.csv,1991,1969,0.9153
datalake-countries_data.csv,datalake-countries_data.csv,1991,1970,0.9405
datalake-countries_data.csv,datalake-countries_data.csv,1991,1971,0.9308
datalake-countries_data.csv,datalake-countries_data.csv,1991,1972,0.9379
datalake-countries_data.csv,datalake-countries_data.csv,1991,1973,0.9141
datalake-countries_data.csv,datalake-countries_data.csv,1991,1974,0.9389
datalake-countries_data.csv,datalake-countries_data.csv,1991,1975,0.9416
datalake-countries_data.csv,datalake-countries_data.csv,1991,1976,0.9420
datalake-countries_data.csv,datalake-countries_data.csv,1991,1977,0.9459
datalake-countries_data.csv,datalake-countries_data.csv,1991,1978,0.9437
datalake-countries_data.csv,datalake-countries_data.csv,1991,1979,0.9452
datalake-countries_data.csv,datalake-countries_data.csv,1991,1980,0.9567
datalake-countries_data.csv,datalake-countries_data.csv,1991,1981,0.9578
datalake-countries_data.csv,datalake-countries_data.csv,1991,1982,0.9380
datalake-countries_data.csv,datalake-countries_data.csv,1991,1983,0.9567
datalake-countries_data.csv,datalake-countries_data.csv,1991,1984,0.9544
datalake-countries_data.csv,datalake-countries_data.csv,1991,1985,0.9366
datalake-countries_data.csv,datalake-countries_data.csv,1991,1986,0.9567
datalake-countries_data.csv,datalake-countries_data.csv,1991,1987,0.9661
datalake-countries_data.csv,datalake-countries_data.csv,1991,1988,0.9756
datalake-countries_data.csv,datalake-countries_data.csv,1991,1989,0.9663
datalake-countries_data.csv,datalake-countries_data.csv,1991,1990,0.9786
datalake-countries_data.csv,datalake-countries_data.csv,1991,1991,1.0000
datalake-countries_data.csv,datalake-countries_data.csv,1991,1992,0.9803
datalake-countries_data.csv,datalake-countries_data.csv,1991,1993,0.9682
datalake-countries_data.csv,datalake-countries_data.csv,1991,1994,0.9791
datalake-countries_data.csv,datalake-countries_data.csv,1991,1995,0.9390
datalake-countries_data.csv,datalake-countries_data.csv,1991,1996,0.9660
datalake-countries_data.csv,datalake-countries_data.csv,1991,1997,0.9414
datalake-countries_data.csv,datalake-countries_data.csv,1991,1998,0.9523
datalake-countries_data.csv,datalake-countries_data.csv,1991,1999,0.9624
datalake-countries_data.csv,datalake-countries_data.csv,1991,2000,0.9071
datalake-countries_data.csv,datalake-countries_data.csv,1991,2001,0.9604
datalake-countries_data.csv,datalake-countries_data.csv,1991,2002,0.9452
datalake-countries_data.csv,datalake-countries_data.csv,1991,2003,0.9136
datalake-countries_data.csv,datalake-countries_data.csv,1991,2004,0.9283
datalake-countries_data.csv,datalake-countries_data.csv,1991,2005,0.9125
datalake-countries_data.csv,datalake-countries_data.csv,1991,2006,0.9422
datalake-countries_data.csv,datalake-countries_data.csv,1991,2007,0.9203
datalake-countries_data.csv,datalake-countries_data.csv,1991,2008,0.9044
datalake-countries_data.csv,datalake-countries_data.csv,1991,2009,0.9281
datalake-countries_data.csv,datalake-countries_data.csv,1991,2010,0.9026
datalake-countries_data.csv,datalake-countries_data.csv,1991,2011,0.9028
datalake-countries_data.csv,datalake-countries_data.csv,1992,1960,0.9150
datalake-countries_data.csv,datalake-countries_data.csv,1992,1961,0.9080
datalake-countries_data.csv,datalake-countries_data.csv,1992,1962,0.9251
datalake-countries_data.csv,datalake-countries_data.csv,1992,1963,0.9387
datalake-countries_data.csv,datalake-countries_data.csv,1992,1964,0.9327
datalake-countries_data.csv,datalake-countries_data.csv,1992,1965,0.9381
datalake-countries_data.csv,datalake-countries_data.csv,1992,1966,0.9228
datalake-countries_data.csv,datalake-countries_data.csv,1992,1967,0.9071
datalake-countries_data.csv,datalake-countries_data.csv,1992,1968,0.9342
datalake-countries_data.csv,datalake-countries_data.csv,1992,1969,0.9131
datalake-countries_data.csv,datalake-countries_data.csv,1992,1970,0.9358
datalake-countries_data.csv,datalake-countries_data.csv,1992,1971,0.9318
datalake-countries_data.csv,datalake-countries_data.csv,1992,1972,0.9501
datalake-countries_data.csv,datalake-countries_data.csv,1992,1973,0.9209
datalake-countries_data.csv,datalake-countries_data.csv,1992,1974,0.9490
datalake-countries_data.csv,datalake-countries_data.csv,1992,1975,0.9502
datalake-countries_data.csv,datalake-countries_data.csv,1992,1976,0.9459
datalake-countries_data.csv,datalake-countries_data.csv,1992,1977,0.9466
datalake-countries_data.csv,datalake-countries_data.csv,1992,1978,0.9503
datalake-countries_data.csv,datalake-countries_data.csv,1992,1979,0.9451
datalake-countries_data.csv,datalake-countries_data.csv,1992,1980,0.9611
datalake-countries_data.csv,datalake-countries_data.csv,1992,1981,0.9579
datalake-countries_data.csv,datalake-countries_data.csv,1992,1982,0.9451
datalake-countries_data.csv,datalake-countries_data.csv,1992,1983,0.9601
datalake-countries_data.csv,datalake-countries_data.csv,1992,1984,0.9595
datalake-countries_data.csv,datalake-countries_data.csv,1992,1985,0.9420
datalake-countries_data.csv,datalake-countries_data.csv,1992,1986,0.9527
datalake-countries_data.csv,datalake-countries_data.csv,1992,1987,0.9610
datalake-countries_data.csv,datalake-countries_data.csv,1992,1988,0.9735
datalake-countries_data.csv,datalake-countries_data.csv,1992,1989,0.9652
datalake-countries_data.csv,datalake-countries_data.csv,1992,1990,0.9660
datalake-countries_data.csv,datalake-countries_data.csv,1992,1991,0.9803
datalake-countries_data.csv,datalake-countries_data.csv,1992,1992,1.0000
datalake-countries_data.csv,datalake-countries_data.csv,1992,1993,0.9729
datalake-countries_data.csv,datalake-countries_data.csv,1992,1994,0.9761
datalake-countries_data.csv,datalake-countries_data.csv,1992,1995,0.9325
datalake-countries_data.csv,datalake-countries_data.csv,1992,1996,0.9567
datalake-countries_data.csv,datalake-countries_data.csv,1992,1997,0.9273
datalake-countries_data.csv,datalake-countries_data.csv,1992,1998,0.9403
datalake-countries_data.csv,datalake-countries_data.csv,1992,1999,0.9553
datalake-countries_data.csv,datalake-countries_data.csv,1992,2000,0.9061
datalake-countries_data.csv,datalake-countries_data.csv,1992,2001,0.9460
datalake-countries_data.csv,datalake-countries_data.csv,1992,2002,0.9366
datalake-countries_data.csv,datalake-countries_data.csv,1992,2003,0.9097
datalake-countries_data.csv,datalake-countries_data.csv,1992,2004,0.9239
datalake-countries_data.csv,datalake-countries_data.csv,1992,2005,0.9036
datalake-countries_data.csv,datalake-countries_data.csv,1992,2006,0.9332
datalake-countries_data.csv,datalake-countries_data.csv,1992,2007,0.9070
datalake-countries_data.csv,datalake-countries_data.csv,1992,2008,0.8963
datalake-countries_data.csv,datalake-countries_data.csv,1992,2009,0.9173
datalake-countries_data.csv,datalake-countries_data.csv,1992,2010,0.8762
datalake-countries_data.csv,datalake-countries_data.csv,1992,2011,0.8917
datalake-countries_data.csv,datalake-countries_data.csv,1993,1960,0.8960
datalake-countries_data.csv,datalake-countries_data.csv,1993,1961,0.8972
datalake-countries_data.csv,datalake-countries_data.csv,1993,1962,0.9055
datalake-countries_data.csv,datalake-countries_data.csv,1993,1963,0.9179
datalake-countries_data.csv,datalake-countries_data.csv,1993,1964,0.9126
datalake-countries_data.csv,datalake-countries_data.csv,1993,1965,0.9192
datalake-countries_data.csv,datalake-countries_data.csv,1993,1966,0.9122
datalake-countries_data.csv,datalake-countries_data.csv,1993,1967,0.9011
datalake-countries_data.csv,datalake-countries_data.csv,1993,1968,0.9220
datalake-countries_data.csv,datalake-countries_data.csv,1993,1969,0.9133
datalake-countries_data.csv,datalake-countries_data.csv,1993,1970,0.9243
datalake-countries_data.csv,datalake-countries_data.csv,1993,1971,0.9273
datalake-countries_data.csv,datalake-countries_data.csv,1993,1972,0.9414
datalake-countries_data.csv,datalake-countries_data.csv,1993,1973,0.9205
datalake-countries_data.csv,datalake-countries_data.csv,1993,1974,0.9298
datalake-countries_data.csv,datalake-countries_data.csv,1993,1975,0.9273
datalake-countries_data.csv,datalake-countries_data.csv,1993,1976,0.9292
datalake-countries_data.csv,datalake-countries_data.csv,1993,1977,0.9351
datalake-countries_data.csv,datalake-countries_data.csv,1993,1978,0.9393
datalake-countries_data.csv,datalake-countries_data.csv,1993,1979,0.9399
datalake-countries_data.csv,datalake-countries_data.csv,1993,1980,0.9411
datalake-countries_data.csv,datalake-countries_data.csv,1993,1981,0.9535
datalake-countries_data.csv,datalake-countries_data.csv,1993,1982,0.9387
datalake-countries_data.csv,datalake-countries_data.csv,1993,1983,0.9615
datalake-countries_data.csv,datalake-countries_data.csv,1993,1984,0.9509
datalake-countries_data.csv,datalake-countries_data.csv,1993,1985,0.9203
datalake-countries_data.csv,datalake-countries_data.csv,1993,1986,0.9442
datalake-countries_data.csv,datalake-countries_data.csv,1993,1987,0.9496
datalake-countries_data.csv,datalake-countries_data.csv,1993,1988,0.9590
datalake-countries_data.csv,datalake-countries_data.csv,1993,1989,0.9530
datalake-countries_data.csv,datalake-countries_data.csv,1993,1990,0.9525
datalake-countries_data.csv,datalake-countries_data.csv,1993,1991,0.9682
datalake-countries_data.csv,datalake-countries_data.csv,1993,1992,0.9729
datalake-countries_data.csv,datalake-countries_data.csv,1993,1993,1.0000
datalake-countries_data.csv,datalake-countries_data.csv,1993,1994,0.9789
datalake-countries_data.csv,datalake-countries_data.csv,1993,1995,0.9551
datalake-countries_data.csv,datalake-countries_data.csv,1993,1996,0.9561
datalake-countries_data.csv,datalake-countries_data.csv,1993,1997,0.9481
datalake-countries_data.csv,datalake-countries_data.csv,1993,1998,0.9518
datalake-countries_data.csv,datalake-countries_data.csv,1993,1999,0.9436
datalake-countries_data.csv,datalake-countries_data.csv,1993,2000,0.8898
datalake-countries_data.csv,datalake-countries_data.csv,1993,2001,0.9387
datalake-countries_data.csv,datalake-countries_data.csv,1993,2002,0.9457
datalake-countries_data.csv,datalake-countries_data.csv,1993,2003,0.9199
datalake-countries_data.csv,datalake-countries_data.csv,1993,2004,0.9221
datalake-countries_data.csv,datalake-countries_data.csv,1993,2005,0.9144
datalake-countries_data.csv,datalake-countries_data.csv,1993,2006,0.9236
datalake-countries_data.csv,datalake-countries_data.csv,1993,2007,0.9109
datalake-countries_data.csv,datalake-countries_data.csv,1993,2008,0.8945
datalake-countries_data.csv,datalake-countries_data.csv,1993,2009,0.9296
datalake-countries_data.csv,datalake-countries_data.csv,1993,2010,0.8964
datalake-countries_data.csv,datalake-countries_data.csv,1993,2011,0.8989
datalake-countries_data.csv,datalake-countries_data.csv,1994,1960,0.9036
datalake-countries_data.csv,datalake-countries_data.csv,1994,1961,0.8981
datalake-countries_data.csv,datalake-countries_data.csv,1994,1962,0.9017
datalake-countries_data.csv,datalake-countries_data.csv,1994,1963,0.9091
datalake-countries_data.csv,datalake-countries_data.csv,1994,1964,0.9116
datalake-countries_data.csv,datalake-countries_data.csv,1994,1965,0.9216
datalake-countries_data.csv,datalake-countries_data.csv,1994,1966,0.9147
datalake-countries_data.csv,datalake-countries_data.csv,1994,1967,0.8995
datalake-countries_data.csv,datalake-countries_data.csv,1994,1968,0.9238
datalake-countries_data.csv,datalake-countries_data.csv,1994,1969,0.9126
datalake-countries_data.csv,datalake-countries_data.csv,1994,1970,0.9312
datalake-countries_data.csv,datalake-countries_data.csv,1994,1971,0.9158
datalake-countries_data.csv,datalake-countries_data.csv,1994,1972,0.9311
datalake-countries_data.csv,datalake-countries_data.csv,1994,1973,0.9088
datalake-countries_data.csv,datalake-countries_data.csv,1994,1974,0.9385
datalake-countries_data.csv,datalake-countries_data.csv,1994,1975,0.9346
datalake-countries_data.csv,datalake-countries_data.csv,1994,1976,0.9340
datalake-countries_data.csv,datalake-countries_data.csv,1994,1977,0.9352
datalake-countries_data.csv,datalake-countries_data.csv,1994,1978,0.9393
datalake-countries_data.csv,datalake-countries_data.csv,1994,1979,0.9422
datalake-countries_data.csv,datalake-countries_data.csv,1994,1980,0.9483
datalake-countries_data.csv,datalake-countries_data.csv,1994,1981,0.9560
datalake-countries_data.csv,datalake-countries_data.csv,1994,1982,0.9410
datalake-countries_data.csv,datalake-countries_data.csv,1994,1983,0.9563
datalake-countries_data.csv,datalake-countries_data.csv,1994,1984,0.9599
datalake-countries_data.csv,datalake-countries_data.csv,1994,1985,0.9398
datalake-countries_data.csv,datalake-countries_data.csv,1994,1986,0.9549
datalake-countries_data.csv,datalake-countries_data.csv,1994,1987,0.9567
datalake-countries_data.csv,datalake-countries_data.csv,1994,1988,0.9675
datalake-countries_data.csv,datalake-countries_data.csv,1994,1989,0.9619
datalake-countries_data.csv,datalake-countries_data.csv,1994,1990,0.9688
datalake-countries_data.csv,datalake-countries_data.csv,1994,1991,0.9791
datalake-countries_data.csv,datalake-countries_data.csv,1994,1992,0.9761
datalake-countries_data.csv,datalake-countries_data.csv,1994,1993,0.9789
datalake-countries_data.csv,datalake-countries_data.csv,1994,1994,1.0000
datalake-countries_data.csv,datalake-countries_data.csv,1994,1995,0.9614
datalake-countries_data.csv,datalake-countries_data.csv,1994,1996,0.9698
datalake-countries_data.csv,datalake-countries_data.csv,1994,1997,0.9470
datalake-countries_data.csv,datalake-countries_data.csv,1994,1998,0.9512
datalake-countries_data.csv,datalake-countries_data.csv,1994,1999,0.9595
datalake-countries_data.csv,datalake-countries_data.csv,1994,2000,0.8992
datalake-countries_data.csv,datalake-countries_data.csv,1994,2001,0.9482
datalake-countries_data.csv,datalake-countries_data.csv,1994,2002,0.9491
datalake-countries_data.csv,datalake-countries_data.csv,1994,2003,0.9274
datalake-countries_data.csv,datalake-countries_data.csv,1994,2004,0.9450
datalake-countries_data.csv,datalake-countries_data.csv,1994,2005,0.9246
datalake-countries_data.csv,datalake-countries_data.csv,1994,2006,0.9463
datalake-countries_data.csv,datalake-countries_data.csv,1994,2007,0.9247
datalake-countries_data.csv,datalake-countries_data.csv,1994,2008,0.9056
datalake-countries_data.csv,datalake-countries_data.csv,1994,2009,0.9369
datalake-countries_data.csv,datalake-countries_data.csv,1994,2010,0.9072
datalake-countries_data.csv,datalake-countries_data.csv,1994,2011,0.9054
datalake-countries_data.csv,datalake-countries_data.csv,1995,1960,0.8570
datalake-countries_data.csv,datalake-countries_data.csv,1995,1961,0.8571
datalake-countries_data.csv,datalake-countries_data.csv,1995,1962,0.8512
datalake-countries_data.csv,datalake-countries_data.csv,1995,1963,0.8450
datalake-countries_data.csv,datalake-countries_data.csv,1995,1964,0.8592
datalake-countries_data.csv,datalake-countries_data.csv,1995,1965,0.8712
datalake-countries_data.csv,datalake-countries_data.csv,1995,1966,0.8641
datalake-countries_data.csv,datalake-countries_data.csv,1995,1967,0.8593
datalake-countries_data.csv,datalake-countries_data.csv,1995,1968,0.8845
datalake-countries_data.csv,datalake-countries_data.csv,1995,1969,0.8713
datalake-countries_data.csv,datalake-countries_data.csv,1995,1970,0.8929
datalake-countries_data.csv,datalake-countries_data.csv,1995,1971,0.8772
datalake-countries_data.csv,datalake-countries_data.csv,1995,1972,0.8984
datalake-countries_data.csv,datalake-countries_data.csv,1995,1973,0.8760
datalake-countries_data.csv,datalake-countries_data.csv,1995,1974,0.8991
datalake-countries_data.csv,datalake-countries_data.csv,1995,1975,0.8963
datalake-countries_data.csv,datalake-countries_data.csv,1995,1976,0.9002
datalake-countries_data.csv,datalake-countries_data.csv,1995,1977,0.8975
datalake-countries_data.csv,datalake-countries_data.csv,1995,1978,0.8975
datalake-countries_data.csv,datalake-countries_data.csv,1995,1979,0.9094
datalake-countries_data.csv,datalake-countries_data.csv,1995,1980,0.9166
datalake-countries_data.csv,datalake-countries_data.csv,1995,1981,0.9282
datalake-countries_data.csv,datalake-countries_data.csv,1995,1982,0.9248
datalake-countries_data.csv,datalake-countries_data.csv,1995,1983,0.9173
datalake-countries_data.csv,datalake-countries_data.csv,1995,1984,0.9200
datalake-countries_data.csv,datalake-countries_data.csv,1995,1985,0.9104
datalake-countries_data.csv,datalake-countries_data.csv,1995,1986,0.9280
datalake-countries_data.csv,datalake-countries_data.csv,1995,1987,0.9129
datalake-countries_data.csv,datalake-countries_data.csv,1995,1988,0.9347
datalake-countries_data.csv,datalake-countries_data.csv,1995,1989,0.9273
datalake-countries_data.csv,datalake-countries_data.csv,1995,1990,0.9334
