title
Volker Weicker
Robert McCullough Jr.
"Raúl Campos,Jan Suter"
"Rahat Kazmi,Bhanu Pratap Singh"
Alina Teodorescu
Guddu Dhanoa
Vincent Kok
Hal Kanter
Jayan Vannery
Ismail Farouk
Tali Shalom-Ezer
Raymond McGrath
""
Cosima Spender
Anthony Pierce
Tiffanie Hsu
Timothy Woodward Jr.
Fernando Ayllón
""
""
Nidhi Sharma
Umesh Mehra
"Fabrizio Copano,Augusto Matte"
Alex Stapleton
Ernest Prakasa
Ananth Narayan Mahadevan
""
Lisa Kors
Joji Raechal Job
Vishnu Govindhan
Navneet Behal
Sanjay Jadhav
Mohamed Hamdy
P.T. Kunju Muhammad
Cal Seville
Andrew Goth
Teddy Lussi-Modeste
Y. Joon Chung
"Grant S. Johnson,Jena Serbu"
R. Kannan
""
Sukhbir Singh
Rano Karno
Sang-soo Hong
Ahmed Zain
Mohamed Hamdy
Niyi Akinmolayan
Leslie Small
"Karan Chavan,Vikram Patil"
R. Ellis Frazier
Sukhum Mathawanit
Christopher Nolen
Jin-sung Choi
Jean-Claude La Marre
Ismail Farouk
Bhagyaraj
""
Francesco Imperato
Christopher Nolen
"Francisco Schultz,Rodrigo Toro Solovera"
Note Chern-Yim
Tamer Basyuni
Anil Baindur
"Ali Bin Matar,Ibrahim Bin Mohamed"
Eric Drath
Anthony Chan
Todd Phillips
Yat-Tak Yeung
Ketan Mehta
Deep Joshi
"Coerte Voorhees,John Voorhees"
Andres Felipe Orjuela
Husam El-Gohari
John Duigan
Fernando Ayllón
""
Mohammed Hussain
Guddu Dhanoa
Robert Vince
Alo Sarkar
Arne Birkenstock
Yacine Belhousse
Amarjit Virdi
Mahmoud Karim
Jim Tshirt
Michael Feifer
Ram Gopal Varma
John Barnard
Will Forbes
Tathagata Banerjee
Parveen Kumar
"Raúl Campos,Jan Suter"
Jianming Huang
Priyadarshan
A. Salaam
Raj Kaushal
""
""
Kabir Sadanand
Pei-Chuan Li
Ashok Nanda
Nicholas Kharkongor
Julio Fernandez Talamantes
Joe Chalissery
Pramod Pawar
Ram Gopal Varma
Michael James Regan
"Raúl Campos,Jan Suter"
Nadia Hallgren
Johnson Esthappan
Jennifer Lynch
Vishal Mishra
Qaushiq Mukherjee
Henry Sarwer-Foner
Charneice Fox
Neil Rawles
Jon Amiel
Pooja Bhatt
Bertrand Tavernier
Luis Lopez
Charles Uwagbai
Shadi Ali
Michael McKay
Hamad AlSarraf
Sajid Khan
Pedro Flores Maldonado
Apoorva Lakhia
Vineeth Anil
S.A. Zaidi
Satish Kaushik
Hani Hamdi
Keiko Yagi
Halder Gomes
Milan Luthria
Hardik Mehta
Christophe Charrier
Frank E. Johnson
Ekene Som Mekwunye
Marcus Raboy
""
""
""
""
""
""
Rothwell Polk
""
""
Joey So
""
""
Hani Hamdi
"Gary Wang,Paulette Victor-Lifton"
Raz Degan
""
Matt Askem
""
""
Mary Borrello
S. Mahesh
Ahmad El-Badri
Jee-woon Kim
""
Camilla Hall
Anders Falck
""
Jose Manuel Colón Armario
""
Tolga Örnek
Athiyan Athirai
""
""
""
Edward Cotterill
""
Moataz El Tony
Parambrata Chattopadhyay
""
""
"Kanwal Biala,Latif Faiziyev,Umesh Mehra"
Jean-François Richet
""
Santwana Bardoloi
""
""
Amr Arafa
Rajveer Singh Maan
""
""
""
Ozan Açiktan
Riri Riza
"Richard Hickey,Nick Hatton Jones"
"Agasyah Karim,Khalid Kashogi"
""
""
""
Ignacio López Escrivá
Alexandre Reinecke
""
Rosauro Adorable
""
""
Tilak Shetty
""
Dileep Narayanan
Ed Lilly
""
""
Charlie Lightening
""
""
"Eric Idle,Aubrey Powell"
Buta Singh
""
S.S. Rajan
""
Tilak Shetty
""
""
""
""
""
""
""
""
Tilak Shetty
""
""
"Joydip Mukherjee,Zakir Hossain"
Alfonso Rodriguez
Christopher Nolan
Martin Scorsese
Bong Joon Ho
Gus Van Sant
Frank Darabont
Christopher Nolan
Isao Takahata
Quentin Tarantino
Ruben Fleischer
John Krasinski
Quentin Tarantino
Tomas Alfredson
"Ethan Coen,Joel Coen"
Katsuhiro Ôtomo
Jonathan Levine
Taika Waititi
Mike Nichols
Céline Sciamma
Rob Reiner
James Wan
"Jimmy Chin,Elizabeth Chai Vasarhelyi"
Matt Ross
Craig Gillespie
Mel Brooks
Hirokazu Koreeda
Jason Reitman
Drew Goddard
Dean DeBlois
Don Siegel
Nicholas Meyer
Todd Douglas Miller
Olivia Wilde
J.J. Abrams
Christopher McQuarrie
James Ward Byrkit
Alex Garland
Michael Lehmann
Neil Marshall
Gustav Möller
Stephen Merchant
Travis Knight
Gore Verbinski
Sean Anders
Takashi Miike
Bong Joon Ho
Pedro Almodóvar
Lynne Ramsay
Matt Reeves
Tim Wardle
Paul Feig
Steven Caple Jr.
"Dorota Kobiela,Hugh Welchman"
Tom McGrath
"Tamara Kotevska,Ljubomir Stefanov"
Peter Cattaneo
"Jill Culton,Todd Wilderman"
Hong-jin Na
Anthony Maras
Hirokazu Koreeda
Yoshiaki Kawajiri
"Peter Lord,Nick Park"
Doug Liman
Robert Kenner
Ciro Guerra
Lars von Trier
Bing Liu
Anna Muylaert
Richard Eyre
Nicholas Meyer
Bill Pohlad
Hun Jang
"Brenda Chapman,Steve Hickner,Simon Wells"
"David Farrier,Dylan Reeve"
Boots Riley
Gavin O'Connor
Kathryn Bigelow
Paul Brickman
John Chester
John Carroll Lynch
Ali Abbasi
Oliver Stone
Barry Jenkins
"Jimmy Hayward,Steve Martino"
Robert Zemeckis
Ron Howard
Joel Schumacher
Bill Condon
"Nat Faxon,Jim Rash"
Bahman Ghobadi
Joachim Trier
Jacques Audiard
Sean Baker
Alejandro Landes
Jennifer Kent
Robin Campillo
Gurinder Chadha
Martin Ritt
""
"Albert Hughes,Allen Hughes"
Harald Zwart
Oren Moverman
Matthew Heineman
Angela Robinson
Morgan Matthews
"Eric Darnell,Tim Johnson"
Paul Haggis
Gabriela Cowperthwaite
"Heidi Ewing,Rachel Grady"
"Julie Cohen,Betsy West"
Tom Harper
Bill Condon
Marco Brambilla
"Kelly Asbury,Lorna Cook"
Jee-woon Kim
Davis Guggenheim
Craig Johnson
"Andrew Erwin,Jon Erwin"
Benedikt Erlingsson
Nicholas Ray
Julian Jarrold
Gil Kenan
Penny Lane
Matt Spicer
Matteo Garrone
Sean Ellis
Chris Butler
Leonard Nimoy
Sean Ellis
Jesse Peretz
Mikkel Nørgaard
Jason Orley
Peter Segal
Roger Ross Williams
Allan Dwan
William Friedkin
Tomohiko Itô
Gille Klabin
Nacho Vigalondo
Julius Onah
Mike Flanagan
Paul Justman
Janus Metz
Mick Jackson
"Robert Gordon,Morgan Neville"
"Christopher Caldwell,Zeek Earl"
Nicholas Jarecki
"Jeff Chan,Andrew Rhymer"
Jack Bryan
Michael Apted
Riley Stearns
Duncan Skiles
Jalmari Helander
Roman Polanski
Jeff Tremaine
Anders Walter
Lauren Greenfield
Julie Delpy
Phil Karlson
Byung-gil Jung
Sebastián Cordero
Wayne Kramer
Fatih Akin
"Bibo Bergeron,Don Paul,Jeffrey Katzenberg"
John Carpenter
Brett Haley
""
Kim Farrant
Ben Young
Edward Zwick
Michael Bay
Peter Hedges
Stephen Surjik
Ivan Reitman
Yong-hwa Kim
François Ozon
"Peter Lord,Jeff Newitt"
Werner Herzog
Chris Weitz
Alexandre O. Philippe
Edward Zwick
Stephen Cone
Mike P. Nelson
"Steve Jones,Todd Jones"
Julien Temple
Jaume Collet-Serra
Rick Rowley
George Tillman Jr.
Gustavo Taretto
Julia Hart
Craig Brewer
Gary Winick
Lewis Gilbert
Joe Swanberg
Mikkel Nørgaard
"Richard Ladkani,Sean Bogle,Matthew Podolsky"
Atsuko Hirayanagi
Susanna Fogel
Crystal Moselle
Michael Almereyda
Elizabeth Chomko
Mike Gan
"Shonali Bose,Nilesh Maniyar"
Stephen Sommers
Michael Sucsy
Roger Michell
Tom Shadyac
Todd Berger
Josh Lawson
Josh Greenbaum
"Joe Pearlman,David Soutar"
Tamara Jenkins
Jonas Åkerlund
Scott Walker
Gus Van Sant
"Gary Trousdale,Kirk Wise"
Andrew Bujalski
Jed Rothstein
"Henry Joost,Ariel Schulman"
Eli Roth
Mads Brügger
John McPhail
Jason Wise
Lisa D'Apolito
Jonathan Frakes
Wes Craven
Frédéric Tcheng
Richard Linklater
Michael Apted
Eliza Hittman
Lars von Trier
Michael Damian
"David Pastor,Àlex Pastor"
Simon Wincer
Kerem Sanga
Asger Leth
Bong Joon Ho
Karyn Kusama
Kelly Reichardt
Bahman Ghobadi
"Dan Berk,Robert Olsen"
Juan Carlos Medina
Kevin Bray
Tyler MacIntyre
"Kevin Kölsch,Dennis Widmyer"
Patrick Brice
Robert Wise
Rob Schmidt
Marco Bellocchio
"Roxanne Benjamin,Matt Bettinelli-Olpin,David Bruckner,Tyler Gillett,Patrick Horvath,Justin Martinez,Radio Silence,Chad Villella"
John Andreas Andersen
Nima Nourizadeh
Tony Randel
Brett Haley
Dome Karukoski
"Jenner Furst,Julia Willoughby Nason"
A.J. Eaton
Neil Berkeley
"Don Argott,Sheena M. Joyce"
Sergio G. Sánchez
Heather Lenz
""
Joey Kuhn
Elia Suleiman
Gore Verbinski
Tod Williams
Kriv Stenders
Sam Levinson
Jennifer Westfeldt
"Lisa Immordino Vreeland,Bent-Jorgen Perlmutt,Frédéric Tcheng"
Óskar Thór Axelsson
Bethany Ashton Wolf
Tony D'Aquino
"Werner Herzog,André Singer"
Jake Scott
Peter Chelsom
Jim Hemphill
Forest Whitaker
Adam MacDonald
Richard Rich
Jon Wright
"Pella Kagerman,Hugo Lilja"
Sang-soo Im
Nia DaCosta
""
Gabe Polsky
Scott Hamilton Kennedy
"Patrick Gilmore,Tim Johnson"
Zachary Donohue
Jing Wu
Patrick O'Dell
Mia Hansen-Løve
Patricia Riggen
Avi Belkin
Luc Jacquet
Max Minghella
Ethan Hawke
Robert D. Krzykowski
Brady Corbet
Henry Dunham
Del Shores
Timothy Greenfield-Sanders
""
Ken Marino
Reinaldo Marcus Green
Ivan Kavanagh
Anand Tucker
Janice Engel
Hafsteinn Gunnar Sigurðsson
Stephen Norrington
Courteney Cox
Sam Pollard
Lewis Teague
George Gallo
Rowan Joffe
Christopher Dillon Quinn
Brian Taylor
Paul Dalio
Alla Kovgan
A.T. White
Udayan Prasad
Andrew Rossi
Sean McNamara
Andrew Heckler
Alexander Payne
James Gray
Mathieu Amalric
Arie Posin
Sean Penn
Roland Emmerich
Olivier Assayas
Tiffany Bartok
Isabel Coixet
Gareth Evans
Danny Boyle
Alan Metter
John A. Davis
Garry Marshall
Stephen Cone
Susanna Nicchiarelli
Kent Jones
Jeff Baena
Catherine Corsini
Richard Loncraine
Bertrand Tavernier
Matt Tyrnauer
Ben Wheatley
Michael Apted
"Rachel Dretzin,Jamila Ephron"
"Tom Stern,Alex Winter"
Kevin Willmott
Danny Mooney
David Burkman
Priyadarshan
Greg Barker
Eric Notarnicola
Valerie Weiss
Rachel Talalay
Jessica Hausner
Andrew Peat
Nicholas McCarthy
Alexis Bloom
Hari Sama
David Mackenzie
Chris Addison
""
"Sabaah Folayan,Damon Davis"
Brady Corbet
Rory Kennedy
Thomas Riedelsheimer
Benjamin Berman
Alexis Dos Santos
Christian Alvart
Chris Carter
Kate Novack
"Alex Gregory,Peter Huyck"
Fritz Kiersch
Shane Abbess
Joseph Zito
Jody Lee Lipes
Ali Abbasi
Dominic Savage
Amma Asante
David Robert Mitchell
Liza Mandelup
Carlos Marques-Marcet
Brandon Cronenberg
Max Winkler
John Hyams
Christopher Morris
Larry Fessenden
Dylan Brown
Kenneth A. Carlson
Emily Ting
Jim Mickle
Saverio Costanzo
Pascal Laugier
"Kevin Goetz,Michael Goetz"
Justin Chon
Adam Shankman
Trevor White
Vincent D'Onofrio
David Thorpe
Harmony Korine
Simon Langton
Richard Franklin
Claire Denis
Simon West
Karyn Kusama
Camille Delamarre
"Jorge Blanco,Javier Abad,Marcos Martínez"
Aisling Walsh
Chris Dowling
Koki Shigeno
Jackson Stewart
David Duchovny
Aislinn Clarke
Seth Green
Lea Thompson
Christophe Honoré
Satoshi Nishimura
Joe Swanberg
Kiyoshi Kurosawa
William E. Badgley
"Chris Renaud,Kyle Balda"
Polly Draper
Paco León
Julius Ramsay
""
"David Zellner,Nathan Zellner"
Nick Berardini
John Milius
""
Sebastian del Amo
Tyler Perry
Bo Mikkelsen
Jimmy Hayward
Jon Avnet
Scott Speer
Paul Gross
Mika Kaurismäki
Annette Haywood-Carter
Lowell Dean
William Shatner
Brendan Muldowney
Kelly Asbury
Chanya Button
Francis Ford Coppola
Tyler Perry
Fuminori Kizaki
Steve Miner
Richard Thorpe
Robert Mullan
"Stephen Shin,Michael Parker"
Joseph Mazzello
John Suits
Bobby Miller
Joan Kron
Suzi Ewing
"Justin Bare,Matthew Miele"
"Sierra Pettengill,Pacho Velez"
"Bill Melendez,Phil Roman"
Masaya Fujimori
"Rich Arons,Ken Boyer,Kent Butterworth,Barry Caldwell,Alfred Gimeno,Art Leonardi,Byron Vaughns"
Zack Parker
Tommy Bertelsen
Colette Burson
Steven Spielberg
Mark Schmidt
Kevin Tent
John Singleton
Justin Zackham
Simon Kaijser
Alex Ross Perry
Tyler Perry
Justin Reardon
"Jocelyn DeBoer,Dawn Luebbe"
Eron Sheean
Matt Wolf
Oliver Murray
Harald Zwart
Justin Barber
Jacques Rivette
John Luessenhop
Sara Driver
David Heinz
Diego Hallivis
Joel Potrykus
Stuart Beattie
Russell Harbaugh
Bobby Roe
Dwight H. Little
Jerzy Skolimowski
Jason Cabell
Matt Ross
Dan Pritzker
Soi Cheang
Cory Krueckeberg
John Stevenson
"Don Argott,Sheena M. Joyce"
Robert Siegel
Rob W. King
Kasper Barfoed
Sam Boyd
Whitney Cummings
""
"Scott Jeffrey,Rebecca Matthews"
Jim O'Hanlon
Eric Styles
Rob Reiner
Cameron Yates
Scott Waugh
Jason Aron
Jeremy Haft
Sophie Fiennes
Michaël R. Roskam
Carlo Carlei
Andrew Bowler
Brent Hodge
Jeff Unay
Scooter Corkle
Josh Schwartz
Jean-Jacques Annaud
Jon Strong
Andy Goddard
William Lau
Hark Tsui
Sam Pillsbury
Cory Bowles
Tom DeNucci
Nick Powell
""
Tyler Perry
Natalia Leite
Mark Cullen
Jean-Christophe Jeauffre
Ondi Timoner
""
""
Niki Lindroth von Bahr
Noble Jones
Kunihiko Yuyama
Heather Graham
Antonino D'Ambrosio
"Danny Pang,Oxide Chun Pang"
Austin Chick
"Shari Springer Berman,Robert Pulcini"
Julio Medem
Bent-Jorgen Perlmutt
Jennifer Reeder
Roxanne Benjamin
"Christopher Radcliff,Lauren Wolkstein"
"Will Finn,Daniel St. Pierre"
Jay Dockendorf
Aleksey Tsitsilin
Katie Aselton
Paolo Sorrentino
Christopher Cannucciari
T.C. Christensen
""
Robert Allan Ackerman
Dick Maas
Harold Becker
Tosca Musk
David Gordon Green
Scott Vickers
David Altrogge
"Andrey Galat,Maksim Volkov"
""
Rick Alverson
Robert Altman
Robert Duvall
Aigars Grauba
"David T. Friendly,Mick Partridge"
John Sayles
Orson Oblowitz
"Alexi Pappas,Jeremy Teicher"
Susanne Bier
William Lau
Antony Cordier
William Lau
Benni Diez
Eskil Vogt
Michal Siewierski
Benjamin Arfmann
Patrick Lussier
Roberto Andò
"Liz Holzman,Rusty Mills,Tom Ruegger,Russell Calabrese,Nelson Recinos,Greg Reyna,Kirk Tingblad,Charles Visser"
Shingo Suzuki
Rusty Cundieff
Dan Gregor
Fina Torres
Chris Mul
Ezekiel Norton
Josh C. Waller
Hannah Fidell
Burt Kennedy
William Kaufman
Alan Metter
Rupert Glasson
Woo-Ping Yuen
Daniel Zelik Berk
Michael Beach Nichols
Burt Reynolds
Dylan Anthony Moran
Jay Roach
Aaron Harvey
Tyler Perry
"Andrew Tan,Michael Goguen"
Jonathan Judge
Janicza Bravo
Victor Quinaz
Ben McPherson
Tim Kirkby
Anthony Mann
Sharif Arafah
Sebastián Silva
Michael Pressman
Bobby Roe
Philippe Caland
Lior Geller
John Stockwell
William H. Macy
Arnaud Desplechin
""
Jeremy Ungar
Alan Metter
Aric Avelino
Clay Staub
Josh Forbes
Sam Shepard
Jason DeVan
Scott Speer
Pierre Deschamps
Roger Kumble
Victor Nunez
Babak Anvari
Gisyerg Bermudez
"Michael DeGrazier,Benjamin Paulides"
Eric Bross
Shawn Ku
""
Christophe Honoré
Federico Fellini
Baltasar Kormákur
Marko Mäkilaakso
Steven Cantor
Marcus Dunstan
Sang-soo Im
Sam Peckinpah
Atsushi Takeuchi
Jeffrey G. Hunt
Tristan David Luciotti
Conrad Helten
Guy Guido
Michael Tyburski
David Gleeson
"Alberto Rodríguez,Nacho La Casa"
"Lance Bangs,Spike Jonze"
Jamie Babbit
Ryan Eggold
Andrés Baiz
Kunihiko Yuyama
Vanessa Parise
Kunihiko Yuyama
Norton Virgien
Spencer Parsons
Tom Forrest
Lluís Quílez
Roger Christian
Savage Steve Holland
"David Swift,Scott Owen,David Swift"
Blair Hayes
Richard Rich
Michelle Johnston
Robert Harmon
James Franco
Mike Jeavons
Benny Fine
Matthew Charles Santoro
"Scott Heming,Cathy Malkasian,Jeff McGrath"
""
Mark Baldo
Kirk Harris
Jesse Peretz
Richard Eyre
Rory Kennedy
Russ Parr
Sam Irvin
Catherine Cyran
Simon Sheridan
Hong-Seung Yoon
Laura Farber
Paco Cabezas
Fumihiko Sori
Joseph Tosconi
Noboru Iguchi
Varda Bar-Kar
John Badham
Eric England
James Oakley
Mark Young
Danny Buday
Timothy Bond
Rachel Hirons
Thomas J. Wright
"Pornchai Hongrattanaporn,Songsak Mongkolthong,Seree Phongnithi"
Martin Owen
Zach Nial
Michael Rosenbaum
Kristian Levring
Kate Hickey
Joel Bender
"Carlos Sanchez,Jason Sanchez"
Lije Sarki
Adam Mason
Adam Reid
John K.D. Graham
"Adrián García Bogliano,Ramiro García Bogliano"
James Mark
Joe Maggio
"Benoît Godbout,Jean-François Pouliot,François Brisson"
"Nancy Lang,Peter Raymont"
D.J. Caruso
""
Suzi Yoonessi
Karsten Kiilerich
Michael Almereyda
Vito Rocco
Jonathan Hopkins
""
Shin'ya Tsukamoto
Todd Berger
Byron Haskin
Maggie Greenwald
Jess Bond
Thomas Hennessy
J.J. Alani
Frank Marshall
John Gray
Roy London
Bruce McDonald
Gab Taraboulsy
Brian A. Miller
John McPhail
Justin Trefgarne
George Erschbamer
Michael Bortman
"Brad Barnes,Todd Barnes"
John Whitesell
Oliver Irving
Matthew Miele
Doug Murphy
Alex Wright
"Pete Docter,Ronnie Del Carmen"
Dustin Guy Defa
Michael Curtis Johnson
Jake Helgren
Sugeeth
Anthony Steven Giordano
"Alexander Laughton,Fred Holmes"
Martin Owen
""
""
Teddy Smith
Richard Rich
Ema Ryan Yamazaki
Robert A. Palmer
Pappi Corsicato
Sharon Lewis
Cheryl Eagan-Donovan
Jamie Adams
Jason Murphy
Dexton Deboree
Robert Siodmak
Jay Karas
Millicent Shelton
Louise Wadley
Bozidar 'Bota' Nikolic
Gene Graham
Jason Schnell
Sanjeev Sirpal
Michael Madison
Vincent Zhou
Thomas Della Bella
"Barbara Peeters,Jimmy T. Murakami"
Richard Kelly
Rachel Lambert
Richard Boddington
Jason Mills
Stuart Walker
Dustin Rikert
Nils Krebs
Ben Meyerson
Tim O'Donnell
Ari Novak
""
Dave Schwep
Simon Wells
Jason Murphy
""
Philip Gardiner
Sandra Luckow
Russell Mulcahy
Gilles de Maistre
Simon Amstell
Savage Steve Holland
"Nick Hampson,Stephen Robert Morse"
Jim Fall
Savage Steve Holland
Paul Jarrett
Jeff Woolnough
Richard Foster
Gary Nelson
Farhad Mann
Xiao Feng
Storm Ashwood
Roger Donaldson
Assaad Yacoub
Tim Brown
""
Doug Archibald
Fred Thomas Jr.
""
""
Batan Silva
""
Ben Vaughn
Jason Lapeyre
David Gidali
Will Mathison
Yann Samuell
Doug Spearman
Stefano Milla
Stuart Gillard
Robin Dunne
Liz Reph
John E. Bryant
Maureen Goldthorpe
"Robert Townsend,Elijah Nathaniel Wells"
""
Geoff Anderson
Andy Dick
Mark Polish
Jeff Broadstreet
Matty Beckerman
""
Thomas Carr
Giorgio Serafini
Sam Peckinpah
Craig George
Anthony Meindl
Justin G. Dyck
Ron Myrick
Charlie Vaughn
Henry Levin
Keoni Waxman
Marc Carreté
Michael Finuoli
Richard Rich
Christophe Espenan
""
Dana Brown
Leslie Small
Craig George
Robert Greenwald
David A. Prior
Robert Kline
""
Gorka Sesma
James Plumb
Mark Beech
Michael Feifer
Rico Lowry
Jimmy Pope
Marita Grabiak
Víctor García
""
Toshihiro Kondo
Joss Whedon
Frank Capra
Oliver Hirschbiegel
Billy Wilder
"Jim Abrahams,David Zucker,Jerry Zucker"
Billy Wilder
Chan-wook Park
Roman Polanski
Alejandro G. Iñárritu
Greta Gerwig
William Wyler
David Fincher
Michael Showalter
Kenneth Lonergan
Jeong-beom Lee
Destin Daniel Cretton
Kenneth Branagh
Joe Johnston
George A. Romero
Brad Anderson
Francis Ford Coppola
Kurt Kuenne
Henri-Georges Clouzot
James Franco
Jon Favreau
Darren Aronofsky
Robert Eggers
Lulu Wang
Hong-jin Na
Georges Méliès
"Clyde Bruckman,Buster Keaton"
""
Robert Wiene
Stanley Donen
Mel Gibson
Jonathan Demme
Bo Burnham
Ari Aster
Mick Jackson
Brad Furman
Howard Hawks
Werner Herzog
""
Billy Wilder
Steven Soderbergh
"Joshua Oppenheimer,Anonymous,Christine Cynn"
Debra Granik
Hal Ashby
John Ford
John Carpenter
Alan Parker
"Ethan Coen,Joel Coen"
"Joe Berlinger,Bruce Sinofsky"
John Huston
Matthew Warchus
Shimit Amin
Tim Robbins
Werner Herzog
Jee-woon Kim
"Rahi Anil Barve,Anand Gandhi,Adesh Prasad"
Hannes Holm
Bart Layton
Bennett Miller
Ari Aster
Dario Argento
Asghar Farhadi
Ki-duk Kim
Alfred Hitchcock
Vikas Bahl
Ron Fricke
Luis Buñuel
Stephen Daldry
Martin McDonagh
"Waad Al-Kateab,Edward Watts"
Alexander Mackendrick
Sharon Maguire
Martin Scorsese
Craig Gillespie
Joshua Oppenheimer
Pawel Pawlikowski
S. Craig Zahler
Alma Har'el
Yash Chopra
Sofia Coppola
Jim Jarmusch
Norman Jewison
Dan O'Bannon
Robert Altman
Paul Verhoeven
Edward Zwick
Jonathan Lynn
Jonah Hill
Tonino Valerii
Meghna Gulzar
Russell Mulcahy
F. Gary Gray
Raoul Peck
Roman Polanski
Mike Nichols
""
Gregory La Cava
Kenneth Branagh
"Lisanne Pajot,James Swirsky"
Troy Duffy
John Madden
"Stéphane Aubier,Vincent Patar,Benjamin Renner"
Lynne Ramsay
Norman Jewison
"Tyler Measom,Justin Weinstein"
Ramesh Sippy
"Elizabeth Banks,Steven Brill,Steve Carr,Rusty Cundieff,James Duffy,Griffin Dunne,Peter Farrelly,Patrik Forsberg,Will Graham,James Gunn,Brett Ratner,Jonathan van Tulleken,Bob Odenkirk"
Wei Lo
Werner Herzog
William Wyler
Kenneth Lonergan
S. Craig Zahler
Joe Penna
"Joe Berlinger,Bruce Sinofsky"
Jeff Nichols
Marius Holst
Fritz Lang
Paul Schrader
"Jimmy Chin,Elizabeth Chai Vasarhelyi"
Scott Z. Burns
Atom Egoyan
David Cronenberg
Christopher Smith
Peter Weir
James L. Brooks
"Charles Reisner,Buster Keaton"
Jim Cummings
Howard Deutch
Jordan Vogt-Roberts
Barry Levinson
Lindsay Anderson
Felix van Groeningen
Paul Thomas Anderson
John Fawcett
Jake Schreier
Mark Levinson
Klim Shipenko
Joe Talbot
Anders Thomas Jensen
Michael Cristofer
Roger Spottiswoode
Marc Rothemund
Clive Barker
"Melvin Frank,Norman Panama"
Wolfgang Petersen
Adrian Grunberg
Ang Lee
"Campbell Scott,Stanley Tucci"
Prashanth Neel
Nag Ashwin
Warren Beatty
Richard Linklater
Jamin Winans
Neil Marshall
Tom Harper
James Gray
Aditya Chopra
Frank Pierson
Bruce Brown
Xavier Dolan
Roger Spottiswoode
"Mark Sandrich,Robert Allen"
Tomas Alfredson
Richard Attenborough
Stanley Donen
"Henry Alex Rubin,Dana Adam Shapiro"
Ted Kotcheff
Anton Corbijn
Daniel Alfredson
François Ozon
Anubhav Sinha
Tony Scott
Karim Aïnouz
Vadim Perelman
Steven Soderbergh
Gerald Kargl
Kunal Kohli
D.W. Griffith
Paul Downs Colaizzo
Richard Press
"Scott McGehee,David Siegel"
Chris Gerolmo
"Michel Ocelot,Raymond Burlet"
Howard Deutch
Joel Schumacher
Bob Swaim
Ali Abbas Zafar
Alain Gsponer
Chris Peckover
David Greenwalt
Michael Dowse
Cesc Gay
"Iain Forsyth,Jane Pollard"
Reginald Hudlin
Anders Thomas Jensen
"Ian Bonhôte,Peter Ettedgui"
Eran Kolirin
Kevin Macdonald
Oliver Stone
"François Simard,Anouk Whissell,Yoann-Karl Whissell"
"Nanfu Wang,Jialing Zhang"
Sergio Tovar Velarde
Jean-Stéphane Sauvaire
Blake Edwards
Sebastián Lelio
Brad Anderson
Gaspar Noé
Martin Ritt
David Mamet
Clay Tweel
"Ken Burns,Sarah Burns,David McMahon"
"Irving Pichel,Ernest B. Schoedsack"
Pierre Salvadori
William Malone
Breck Eisner
Nisha Ganatra
Hans Herbots
Akarsh Khurana
Penelope Spheeris
Louis Malle
Peter Bogdanovich
"Bridget Savage Cole,Danielle Krudy"
Luca Guadagnino
Saket Chaudhary
Abel Ferrara
"Fruit Chan,Takashi Miike,Chan-wook Park"
Kirby Dick
"David Weissman,Bill Weber"
Herk Harvey
Larysa Kondracki
Pier Paolo Pasolini
Robert Wise
Vittorio De Sica
Dario Argento
Amir Bar-Lev
Sanjay Gadhvi
Steven Okazaki
Richard Schenkman
Andrew Haigh
Daniel Barber
Daniel Alfredson
David Koepp
Gabriele Mainetti
Sean S. Cunningham
David Ayer
Guru Dutt
Laetitia Colombani
Alan Parker
John Sayles
Frank Capra
Volker Schlöndorff
"Anton Corbijn,John Merizalde,Pasqual Gutierrez"
Mani Ratnam
Denis Villeneuve
Erik Poppe
Chris Paine
""
Bradley Cooper
"Juuso Laatio,Jukka Vidgren"
Rolf de Heer
Jonathan Mostow
Ti West
Steven Soderbergh
William Gazecki
Tommy Wirkola
Steven Soderbergh
Wash Westmoreland
Pier Paolo Pasolini
"Sean Fine,Andrea Nix"
Ivan Reitman
Michael Moore
Michael Paul Stephenson
Michael Noer
Jeremy Gardner
Guðmundur Arnar Guðmundsson
Gus Van Sant
Marc Singer
Jeffrey Schwarz
Zhangke Jia
"Joe Berlinger,Bruce Sinofsky"
Spike Lee
Kevin Smith
Robert B. Weide
Don Coscarelli
Walter Salles
Walter Hill
Pernille Fischer Christensen
Charles Martin Smith
Lin Oeding
Christine Jeffs
James Watkins
Adrian Grunberg
Lewis Milestone
George Cukor
Philippe Claudel
Scott Glosserman
Zak Hilditch
Otto Preminger
David Gregory
Matthew Heineman
Andrew Monument
Christian Petzold
Lajos Koltai
Stephen Cognetti
Rory Kennedy
Nicolas Roeg
Fred Dekker
"Annika Iltis,Timothy James Kane"
John Sayles
"Juan Carlos Maneglia,Tana Schémbori"
Taryn Brumfitt
Tom Stoppard
Jim Henson
Whit Stillman
Dario Argento
"Ellen Hovde,Albert Maysles,David Maysles,Muffie Meyer"
Jack Clayton
Herbert J. Biberman
Justin Kurzel
Josh Greenbaum
Jason Lei Howden
Dan Fogelman
Curtis Hanson
Peter Jackson
Samuel Fuller
""
Sandra Goldbacher
Jon Poll
Marc Meyers
Ferenc Török
Kwang-Hyun Park
Alex Winter
Joe Dante
Hsiao-Hsien Hou
Jack Hill
