benchmark,query_table,query_column,candidate_table,candidate_column,methods,method_scores,lexical_score,query_unique_values,candidate_unique_values
wt-wdc,AJ-new-york-govs-3_source_State,title,target_004394,title,semsketch,"{""semsketch"": 0.6424116790294647}",1.0000,"[""New York""]","[""New York"", ""New York, NY"", ""Jersey City, NJ"", ""Maplewood, NJ"", ""San Francisco, CA"", ""Westport, CT"", ""Santa Fe, NM"", ""Montréal, Canada"", ""Danbury/Brewster, CT"", ""New Orleans, LA"", ""Burlington, VT"", ""Berkeley, CA"", ""Boca Raton, FL"", ""Chicago, IL"", ""Washington, DC"", ""Rockville, MD"", ""Emeryville, CA"", ""Reston, VA"", ""Columbia, MO"", ""Tampa, FL"", ""Boston, MA"", ""Beverly Hills, CA"", ""Miami, FL"", ""Philadelphia, PA"", ""Atlanta, GA""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_030116,title,semsketch,"{""semsketch"": 0.6311628818511963}",1.0000,"[""New York""]","[""New York"", ""Dallas"", ""Auckland"", ""Brisbane"", ""Melbourne"", ""Pokolbin"", ""Sydney"", ""Krakow"", ""Prague"", ""Berlin"", ""Oslo"", ""Stockholm"", ""Johanneshov"", ""Amsterdam"", ""Merksem"", ""Cologne"", ""Zurich"", ""Munchen"", ""Munich"", ""Assago"", ""Vienna"", ""Paris"", ""Dublin"", ""Belfast"", ""Glasgow"", ""Birmingham"", ""Manchester"", ""London"", ""Gateshead"", ""Bergen"", ""Kristiansand"", ""Aalborg"", ""Monchengladbach"", ""Vienne"", ""A Coruna"", ""Saint-Julien-en-Genevois"", ""Nimes"", ""Helsingborg""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_040166,title,semsketch,"{""semsketch"": 0.6144514381885529}",1.0000,"[""New York""]","[""New York"", ""Saint Louis"", ""Boston"", ""Albany"", ""Detroit"", ""Bern"", ""Russelsheim"", ""Denver"", ""Albuquerque"", ""Phoenix"", ""Los Angeles"", ""San Francisco"", ""Ottawa"", ""Rockport"", ""Great Barrington"", ""Hannover"", ""New Orleans"", ""San Antonio"", ""Atlanta"", ""Wilmington"", ""Vienna"", ""Mannheim"", ""Zurich"", ""Odense"", ""Oslo"", ""Hasselt"", ""London"", ""Toulouse"", ""Arcata"", ""Oakland"", ""Northridge"", ""Chicago""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_053005,title,semsketch,"{""semsketch"": 0.6145013570785522}",1.0000,"[""New York""]","[""MLB WS Winner"", ""San Francisco over Kansas City"", ""Boston over St. Louis"", ""San Francisco over Detroit"", ""St. Louis over Texas"", ""San Francisco over Texas"", ""New York over Philadelphia"", ""Philadelphia over Tampa Bay"", ""Boston over Colorado"", ""St. Louis over Detroit"", ""Chicago WS over Houston"", ""Florida (Miami) over NY Yankees"", ""Anaheim (LA) over SF Giants"", ""Arizona (Phoenix) over NY Yankees"", ""New York Yankees over NY Mets"", ""New York over Atlanta"", ""New York over San Diego"", ""Florida (Miami) over Cleveland"", ""Atlanta over Cleveland (1st WC)"", ""(no WS, player strike)"", ""Toronto over Philadelphia"", ""Toronto over Atlanta"", ""Minnesota (Minneapolis) over Atlanta"", ""Cincinnati over Oakland"", ""Oakland over SF"", ""Los Angeles Dodgers over Oakland"", ""Minnesota (Minneapolis) over STL"", ""New York Mets over Boston"", ""Kansas City over STL"", ""Detroit over SD"", ""Baltimore over Philadelphia"", ""St. Louis over Milwaukee"", ""Los Angeles over NY"", ""Philadelphia over KC"", ""Pittsburgh over Baltimore"", ""New York Yankees over LA"", ""Cincinnati over NY"", ""Cincinnati over Boston"", ""Oakland over LA"", ""Oakland over NY Mets"", ""Oakland over Cincinnati"", ""Baltimore over Cincinnati"", ""New York Mets over Baltimore"", ""Detroit over St. Louis"", ""St. Louis over Boston"", ""Baltimore"", ""Los Angeles"", ""St. Louis"", ""New York"", ""Pittsburgh"", ""Milwaukee"", ""Brooklyn"", ""Cleveland"", ""Detriot"", ""Cincinnati"", ""Philadelphia"", ""Washington"", ""Boston"", ""Chicago""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_053904,title,semsketch,"{""semsketch"": 0.6144514381885529}",1.0000,"[""New York""]","[""New York"", ""Saint Louis"", ""Boston"", ""Albany"", ""Detroit"", ""Bern"", ""Russelsheim"", ""Denver"", ""Albuquerque"", ""Phoenix"", ""Los Angeles"", ""San Francisco"", ""Ottawa"", ""Rockport"", ""Great Barrington"", ""Hannover"", ""New Orleans"", ""San Antonio"", ""Atlanta"", ""Wilmington"", ""Vienna"", ""Mannheim"", ""Zurich"", ""Odense"", ""Oslo"", ""Hasselt"", ""London"", ""Toulouse"", ""Arcata"", ""Oakland"", ""Northridge"", ""Chicago""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_068907,title,semsketch,"{""semsketch"": 0.6311628818511963}",1.0000,"[""New York""]","[""New York"", ""Dallas"", ""Auckland"", ""Brisbane"", ""Melbourne"", ""Pokolbin"", ""Sydney"", ""Krakow"", ""Prague"", ""Berlin"", ""Oslo"", ""Stockholm"", ""Johanneshov"", ""Amsterdam"", ""Merksem"", ""Cologne"", ""Zurich"", ""Munchen"", ""Munich"", ""Assago"", ""Vienna"", ""Paris"", ""Dublin"", ""Belfast"", ""Glasgow"", ""Birmingham"", ""Manchester"", ""London"", ""Gateshead"", ""Bergen"", ""Kristiansand"", ""Aalborg"", ""Monchengladbach"", ""Vienne"", ""A Coruna"", ""Saint-Julien-en-Genevois"", ""Nimes"", ""Helsingborg""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_072637,title,semsketch,"{""semsketch"": 0.6311628818511963}",1.0000,"[""New York""]","[""New York"", ""Dallas"", ""Auckland"", ""Brisbane"", ""Melbourne"", ""Pokolbin"", ""Sydney"", ""Krakow"", ""Prague"", ""Berlin"", ""Oslo"", ""Stockholm"", ""Johanneshov"", ""Amsterdam"", ""Merksem"", ""Cologne"", ""Zurich"", ""Munchen"", ""Munich"", ""Assago"", ""Vienna"", ""Paris"", ""Dublin"", ""Belfast"", ""Glasgow"", ""Birmingham"", ""Manchester"", ""London"", ""Gateshead"", ""Bergen"", ""Kristiansand"", ""Aalborg"", ""Monchengladbach"", ""Vienne"", ""A Coruna"", ""Saint-Julien-en-Genevois"", ""Nimes"", ""Helsingborg""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_083151,title,semsketch,"{""semsketch"": 0.6168994903564453}",1.0000,"[""New York""]","[""Los Angeles, CA"", ""San Francisco, CA"", ""Washington, DC"", ""Baltimore, MD"", ""New York, NY"", ""Chicago, IL"", ""Parkville, MD"", ""Hermosa Beach, CA"", ""Vineland, NJ"", ""Melville, NY"", ""San Rafael, CA"", ""Austin, TX"", ""Irvine, CA"", ""Federal Way, WA"", ""Plantation, FL"", ""Basking Ridge, NJ"", ""Exeter, NH"", ""Brooklyn, NY"", ""South Orange, NJ"", ""West Harrison, NY"", ""West Palm Beach, FL"", ""Reston, VA"", ""Arlington, VA"", ""Framingham, MA"", ""Washington"", ""Greenbelt, MD""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_084593,title,semsketch,"{""semsketch"": 0.6311628818511963}",1.0000,"[""New York""]","[""New York"", ""Dallas"", ""Auckland"", ""Brisbane"", ""Melbourne"", ""Pokolbin"", ""Sydney"", ""Krakow"", ""Prague"", ""Berlin"", ""Oslo"", ""Stockholm"", ""Johanneshov"", ""Amsterdam"", ""Merksem"", ""Cologne"", ""Zurich"", ""Munchen"", ""Munich"", ""Assago"", ""Vienna"", ""Paris"", ""Dublin"", ""Belfast"", ""Glasgow"", ""Birmingham"", ""Manchester"", ""London"", ""Gateshead"", ""Bergen"", ""Kristiansand"", ""Aalborg"", ""Monchengladbach"", ""Vienne"", ""A Coruna"", ""Saint-Julien-en-Genevois"", ""Nimes"", ""Helsingborg""]"
wt-wdc,AJ-new-york-govs-3_source_State,title,target_085540,title,semsketch,"{""semsketch"": 0.6121611595153809}",1.0000,"[""New York""]","[""Saint Louis"", ""Saint-Brieuc"", ""Courbevoie"", ""Pittsburgh"", ""Oakland"", ""New York"", ""Tokyo"", ""Mannheim"", ""Vaulx-en-Velin"", ""Dublin"", ""London"", ""Middelburg"", ""Leiden"", ""Columbia"", ""Atlanta"", ""Los Angeles"", ""Santa Cruz"", ""Seattle"", ""Toronto"", ""Ottawa"", ""Montreux"", ""Amsterdam"", ""Cartagena"", ""San Sebastian"", ""Newport"", ""Paris"", ""Groningen"", ""Nijmegen"", ""Perpignan"", ""Eysines"", ""Brooklyn"", ""Wayne"", ""Boston"", ""Kaiserslautern"", ""Heidelberg"", ""Frankfurt"", ""Berlin"", ""Hamburg"", ""Bremen"", ""Washington""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_004394.csv,title,deepjoin,"{""deepjoin"": 0.529476}",1.0000,"[""New York""]","[""New York"", ""New York, NY"", ""Jersey City, NJ"", ""Maplewood, NJ"", ""San Francisco, CA"", ""Westport, CT"", ""Santa Fe, NM"", ""Montréal, Canada"", ""Danbury/Brewster, CT"", ""New Orleans, LA"", ""Burlington, VT"", ""Berkeley, CA"", ""Boca Raton, FL"", ""Chicago, IL"", ""Washington, DC"", ""Rockville, MD"", ""Emeryville, CA"", ""Reston, VA"", ""Columbia, MO"", ""Tampa, FL"", ""Boston, MA"", ""Beverly Hills, CA"", ""Miami, FL"", ""Philadelphia, PA"", ""Atlanta, GA""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_005673.csv,title,snoopy,"{""snoopy"": 0.805174}",1.0000,"[""New York""]","[""2014-15 New York Rangers"", ""2013-14 New York Rangers"", ""2012-13 New York Rangers"", ""2011-12 New York Rangers"", ""2010-11 New York Rangers"", ""2009-10 New York Rangers"", ""2008-09 New York Rangers"", ""2007-08 New York Rangers"", ""2006-07 New York Rangers"", ""2005-06 New York Rangers"", ""2003-04 New York Rangers"", ""2002-03 New York Rangers"", ""2001-02 New York Rangers"", ""2000-01 New York Rangers"", ""1999-00 New York Rangers"", ""1998-99 New York Rangers"", ""1997-98 New York Rangers"", ""1996-97 New York Rangers"", ""1995-96 New York Rangers"", ""1994-95 New York Rangers"", ""1993-94 New York Rangers"", ""1992-93 New York Rangers"", ""1991-92 New York Rangers"", ""1990-91 New York Rangers"", ""1989-90 New York Rangers"", ""1988-89 New York Rangers"", ""1987-88 New York Rangers"", ""1986-87 New York Rangers"", ""1985-86 New York Rangers"", ""1984-85 New York Rangers"", ""1983-84 New York Rangers"", ""1982-83 New York Rangers"", ""1981-82 New York Rangers"", ""1980-81 New York Rangers"", ""1979-80 New York Rangers"", ""1978-79 New York Rangers"", ""1977-78 New York Rangers"", ""1976-77 New York Rangers"", ""1975-76 New York Rangers"", ""1974-75 New York Rangers"", ""1973-74 New York Rangers"", ""1972-73 New York Rangers"", ""1971-72 New York Rangers"", ""1970-71 New York Rangers"", ""1969-70 New York Rangers"", ""1968-69 New York Rangers"", ""1967-68 New York Rangers"", ""1966-67 New York Rangers"", ""1965-66 New York Rangers"", ""1964-65 New York Rangers"", ""1963-64 New York Rangers"", ""1962-63 New York Rangers"", ""1961-62 New York Rangers"", ""1960-61 New York Rangers"", ""1959-60 New York Rangers"", ""1958-59 New York Rangers"", ""1957-58 New York Rangers"", ""1956-57 New York Rangers"", ""1955-56 New York Rangers"", ""1954-55 New York Rangers"", ""1953-54 New York Rangers"", ""1952-53 New York Rangers"", ""1951-52 New York Rangers"", ""1950-51 New York Rangers""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_013336.csv,title,deepjoin,"{""deepjoin"": 0.530796}",1.0000,"[""New York""]","[""New York"", ""Paris"", ""Montreux"", ""Berlin"", ""Milan"", ""Montclair"", ""Huntington"", ""Atlantic City"", ""Sao Paulo"", ""Curitiba"", ""Rio de Janeiro"", ""Belo Horizonte"", ""Recife"", ""Belem"", ""Goiania"", ""San Diego"", ""Pomona"", ""Las Vegas"", ""Big Sur"", ""Vancouver"", ""Seattle"", ""Portland"", ""Boise"", ""Denver"", ""Minneapolis"", ""Chicago"", ""Toronto"", ""Montreal"", ""Boston"", ""Waterbury"", ""Philadelphia"", ""Silver Spring"", ""Atlanta"", ""Nashville"", ""Houston"", ""Grand Prairie"", ""Austin"", ""Phoenix"", ""Los Angeles"", ""Munich"", ""Esch-sur-Alzette"", ""Frankfurt"", ""Hamburg"", ""Dusseldorf"", ""Tilburg"", ""Brussels"", ""London"", ""Nottingham"", ""Liverpool"", ""Tel Aviv-Jaffa"", ""St. Louis""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_014420.csv,title,snoopy,"{""snoopy"": 0.803664}",1.0000,"[""New York""]","[""2014 New York Yankees"", ""2013 New York Yankees"", ""2012 New York Yankees"", ""2011 New York Yankees"", ""2010 New York Yankees"", ""2009 New York Yankees"", ""2008 New York Yankees"", ""2007 New York Yankees"", ""2006 New York Yankees"", ""2005 New York Yankees"", ""2004 New York Yankees"", ""2003 New York Yankees"", ""2002 New York Yankees"", ""2001 New York Yankees"", ""2000 New York Yankees"", ""1999 New York Yankees"", ""1998 New York Yankees"", ""1997 New York Yankees"", ""1996 New York Yankees"", ""1995 New York Yankees"", ""1994 New York Yankees"", ""1993 New York Yankees"", ""1992 New York Yankees"", ""1991 New York Yankees"", ""1990 New York Yankees"", ""1989 New York Yankees"", ""1988 New York Yankees"", ""1987 New York Yankees"", ""1986 New York Yankees"", ""1985 New York Yankees"", ""1984 New York Yankees"", ""1983 New York Yankees"", ""1982 New York Yankees"", ""1981 New York Yankees"", ""1980 New York Yankees"", ""1979 New York Yankees"", ""1978 New York Yankees"", ""1977 New York Yankees"", ""1976 New York Yankees"", ""1975 New York Yankees"", ""1974 New York Yankees"", ""1973 New York Yankees"", ""1972 New York Yankees"", ""1971 New York Yankees"", ""1970 New York Yankees"", ""1969 New York Yankees"", ""1968 New York Yankees"", ""1967 New York Yankees"", ""1966 New York Yankees"", ""1965 New York Yankees"", ""1964 New York Yankees"", ""1963 New York Yankees"", ""1962 New York Yankees"", ""1961 New York Yankees"", ""1960 New York Yankees"", ""1959 New York Yankees"", ""1958 New York Yankees"", ""1957 New York Yankees"", ""1956 New York Yankees"", ""1955 New York Yankees"", ""1954 New York Yankees"", ""1953 New York Yankees"", ""1952 New York Yankees"", ""1951 New York Yankees""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_015771.csv,title,deepjoin,"{""deepjoin"": 0.530796}",1.0000,"[""New York""]","[""New York"", ""Paris"", ""Montreux"", ""Berlin"", ""Milan"", ""Montclair"", ""Huntington"", ""Atlantic City"", ""Sao Paulo"", ""Curitiba"", ""Rio de Janeiro"", ""Belo Horizonte"", ""Recife"", ""Belem"", ""Goiania"", ""San Diego"", ""Pomona"", ""Las Vegas"", ""Big Sur"", ""Vancouver"", ""Seattle"", ""Portland"", ""Boise"", ""Denver"", ""Minneapolis"", ""Chicago"", ""Toronto"", ""Montreal"", ""Boston"", ""Waterbury"", ""Philadelphia"", ""Silver Spring"", ""Atlanta"", ""Nashville"", ""Houston"", ""Grand Prairie"", ""Austin"", ""Phoenix"", ""Los Angeles"", ""Munich"", ""Esch-sur-Alzette"", ""Frankfurt"", ""Hamburg"", ""Dusseldorf"", ""Tilburg"", ""Brussels"", ""London"", ""Nottingham"", ""Liverpool"", ""Tel Aviv-Jaffa"", ""St. Louis""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_016451.csv,title,deepjoin,"{""deepjoin"": 0.517357}",1.0000,"[""New York""]","[""Atlantic City"", ""Brooklyn"", ""Halifax"", ""Portland"", ""Boston"", ""New York"", ""Washington"", ""Charlottesville"", ""Carrboro"", ""Charlotte"", ""Atlanta"", ""Nashville"", ""Louisville"", ""Cincinnati"", ""Indianapolis"", ""St. Louis"", ""Columbia"", ""Lawrence"", ""Tulsa"", ""Little Rock"", ""Houston"", ""Austin"", ""Dallas"", ""San Diego"", ""Los Angeles"", ""Santa Cruz"", ""San Francisco"", ""Napa"", ""Seattle"", ""Victoria"", ""Vancouver"", ""Kelowna"", ""Calgary"", ""Edmonton"", ""Regina"", ""Winnipeg"", ""London"", ""Montreal"", ""Quebec"", ""Kingston"", ""Toronto"", ""North Charleston"", ""Dublin"", ""Galway"", ""Glasgow"", ""Leeds"", ""Manchester"", ""Wolverhampton"", ""Paris"", ""Hamburg"", ""Berlin"", ""Frankfurt"", ""Aarau"", ""Amsterdam"", ""Brussels"", ""Koln"", ""Munich"", ""Prague"", ""Vienna""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_022424.csv,title,snoopy,"{""snoopy"": 0.832635}",1.0000,"[""New York""]","[""Orleans County, New York"", ""Wayne County, New York"", ""Livingston County, New York"", ""Ontario County, New York"", ""Orange County, New York"", ""Cayuga County, New York"", ""Genesee County, New York"", ""Onondaga County, New York"", ""Wyoming County, New York"", ""New York NRCS"", ""Niagara County, New York"", ""Jefferson County, New York"", ""Monroe County, New York"", ""Steuben County, New York"", ""Saint Lawrence County, New York"", ""Chautauqua County, New York"", ""Clinton County, New York"", ""Columbia County, New York"", ""Seneca County, New York"", ""Oneida County, New York"", ""Erie County, New York"", ""Washington County, New York"", ""Chenango County, New York"", ""Montgomery County, New York"", ""Ulster County, New York"", ""Cattaraugus County, New York"", ""Madison County, New York"", ""Yates County, New York"", ""Delaware County, New York"", ""Cortland County, New York"", ""Rensselaer County, New York"", ""Lewis County, New York"", ""Oswego County, New York"", ""Otsego County, New York"", ""Herkimer County, New York"", ""Allegany County, New York"", ""Franklin County, New York"", ""Suffolk County, New York"", ""Tompkins County, New York"", ""Schoharie County, New York"", ""Greene County, New York"", ""Tioga County, New York"", ""Broome County, New York"", ""Saratoga County, New York"", ""Albany County, New York"", ""Dutchess County, New York"", ""Schuyler County, New York"", ""Chemung County, New York"", ""Essex County, New York"", ""Fulton County, New York"", ""Sullivan County, New York"", ""Schenectady County, New York"", ""Rockland County, New York"", ""Warren County, New York""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_030116.csv,title,snoopy,"{""snoopy"": 0.910465}",1.0000,"[""New York""]","[""New York"", ""Dallas"", ""Auckland"", ""Brisbane"", ""Melbourne"", ""Pokolbin"", ""Sydney"", ""Krakow"", ""Prague"", ""Berlin"", ""Oslo"", ""Stockholm"", ""Johanneshov"", ""Amsterdam"", ""Merksem"", ""Cologne"", ""Zurich"", ""Munchen"", ""Munich"", ""Assago"", ""Vienna"", ""Paris"", ""Dublin"", ""Belfast"", ""Glasgow"", ""Birmingham"", ""Manchester"", ""London"", ""Gateshead"", ""Bergen"", ""Kristiansand"", ""Aalborg"", ""Monchengladbach"", ""Vienne"", ""A Coruna"", ""Saint-Julien-en-Genevois"", ""Nimes"", ""Helsingborg""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_031004.csv,title,snoopy,"{""snoopy"": 0.932848}",1.0000,"[""New York""]","[""New York"", ""Morristown"", ""Rochester"", ""Seattle"", ""Medford"", ""Napa"", ""Lincoln"", ""St. Louis"", ""Louisville"", ""Wilmington"", ""Bethlehem"", ""Dallas"", ""Poznan"", ""Gdynia"", ""Wroclaw"", ""Zabrze"", ""Palm Desert"", ""Tucson"", ""Columbus"", ""Greenvale"", ""Washington"", ""West Palm Beach"", ""Sarasota"", ""Fort Pierce"", ""Clearwater"", ""Melbourne"", ""Red Bank"", ""Charlotte"", ""Jacksonville"", ""Temecula"", ""Turlock"", ""London"", ""Pittsburgh"", ""Woodinville"", ""Hyannis"", ""Cohasset"", ""Staten Island"", ""Livermore"", ""Saratoga"", ""Rohnert Park"", ""Newport Beach"", ""Salina"", ""Toronto"", ""Princeton"", ""Nashville"", ""Merrillville"", ""North Bethesda"", ""Schenectady"", ""Indianapolis"", ""San Francisco""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_033106.csv,title,deepjoin,"{""deepjoin"": 0.568261}",1.0000,"[""New York""]","[""Brooklyn"", ""New York"", ""Philadelphia"", ""Toronto"", ""Detroit"", ""Chicago"", ""San Francisco"", ""Los Angeles"", ""Liverpool"", ""Hove"", ""Bristol"", ""Southampton"", ""Birmingham"", ""Nottingham"", ""Leeds"", ""Manchester"", ""Glasgow"", ""Norwich"", ""Paris"", ""Rotterdam"", ""Hamburg"", ""Berlin"", ""Leipzig"", ""Zurich"", ""Dudingen"", ""Milan"", ""Barcelona"", ""Weinheim"", ""Koln"", ""Luxembourg"", ""London"", ""Seattle"", ""Portland"", ""Austin"", ""Hampton in Arden"", ""Taipei"", ""Neuhausen ob Eck"", ""Tokyo"", ""Azzano Decimo"", ""Redhill"", ""Skipton"", ""Portmeirion""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_040166.csv,title,deepjoin,"{""deepjoin"": 0.548922}",1.0000,"[""New York""]","[""New York"", ""Saint Louis"", ""Boston"", ""Albany"", ""Detroit"", ""Bern"", ""Russelsheim"", ""Denver"", ""Albuquerque"", ""Phoenix"", ""Los Angeles"", ""San Francisco"", ""Ottawa"", ""Rockport"", ""Great Barrington"", ""Hannover"", ""New Orleans"", ""San Antonio"", ""Atlanta"", ""Wilmington"", ""Vienna"", ""Mannheim"", ""Zurich"", ""Odense"", ""Oslo"", ""Hasselt"", ""London"", ""Toulouse"", ""Arcata"", ""Oakland"", ""Northridge"", ""Chicago""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_041457.csv,title,deepjoin,"{""deepjoin"": 0.568261}",1.0000,"[""New York""]","[""Brooklyn"", ""New York"", ""Philadelphia"", ""Toronto"", ""Detroit"", ""Chicago"", ""San Francisco"", ""Los Angeles"", ""Liverpool"", ""Hove"", ""Bristol"", ""Southampton"", ""Birmingham"", ""Nottingham"", ""Leeds"", ""Manchester"", ""Glasgow"", ""Norwich"", ""Paris"", ""Rotterdam"", ""Hamburg"", ""Berlin"", ""Leipzig"", ""Zurich"", ""Dudingen"", ""Milan"", ""Barcelona"", ""Weinheim"", ""Koln"", ""Luxembourg"", ""London"", ""Seattle"", ""Portland"", ""Austin"", ""Hampton in Arden"", ""Taipei"", ""Neuhausen ob Eck"", ""Tokyo"", ""Azzano Decimo"", ""Redhill"", ""Skipton"", ""Portmeirion""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_045816.csv,title,snoopy,"{""snoopy"": 0.932848}",1.0000,"[""New York""]","[""New York"", ""Morristown"", ""Rochester"", ""Seattle"", ""Medford"", ""Napa"", ""Lincoln"", ""St. Louis"", ""Louisville"", ""Wilmington"", ""Bethlehem"", ""Dallas"", ""Poznan"", ""Gdynia"", ""Wroclaw"", ""Zabrze"", ""Palm Desert"", ""Tucson"", ""Columbus"", ""Greenvale"", ""Washington"", ""West Palm Beach"", ""Sarasota"", ""Fort Pierce"", ""Clearwater"", ""Melbourne"", ""Red Bank"", ""Charlotte"", ""Jacksonville"", ""Temecula"", ""Turlock"", ""London"", ""Pittsburgh"", ""Woodinville"", ""Hyannis"", ""Cohasset"", ""Staten Island"", ""Livermore"", ""Saratoga"", ""Rohnert Park"", ""Newport Beach"", ""Salina"", ""Toronto"", ""Princeton"", ""Nashville"", ""Merrillville"", ""North Bethesda"", ""Schenectady"", ""Indianapolis"", ""San Francisco""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_053904.csv,title,deepjoin,"{""deepjoin"": 0.548922}",1.0000,"[""New York""]","[""New York"", ""Saint Louis"", ""Boston"", ""Albany"", ""Detroit"", ""Bern"", ""Russelsheim"", ""Denver"", ""Albuquerque"", ""Phoenix"", ""Los Angeles"", ""San Francisco"", ""Ottawa"", ""Rockport"", ""Great Barrington"", ""Hannover"", ""New Orleans"", ""San Antonio"", ""Atlanta"", ""Wilmington"", ""Vienna"", ""Mannheim"", ""Zurich"", ""Odense"", ""Oslo"", ""Hasselt"", ""London"", ""Toulouse"", ""Arcata"", ""Oakland"", ""Northridge"", ""Chicago""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_054646.csv,title,snoopy,"{""snoopy"": 0.761384}",1.0000,"[""New York""]","[""New York American Marketing Association"", ""New York Association of Mortgage Brokers"", ""New York Association for Marriage and Family Therapy"", ""New York Association of Naturopathic Physicians"", ""New York Association of Public Power (NYAPP)"", ""The New York Academy of Sciences"", ""New York Association of Training and Employment Professionals"", ""American Urological Association - New York Section"", ""New York Biotechnology Association"", ""New York Bankers Association"", ""NewYorkBIO (fka New York Biotechnology Association)"", ""New York Building Congress"", ""New York Biology Teachers Association"", ""National Association of the Remodeling Industry - New York Chapter"", ""New York Counseling Association"", ""New York Corn Growers Association"", ""New York Cherry Growers Association"", ""New York County Lawyers' Association"", ""New York State Conference of Mayors and Municipal Officials"", ""The New York Council of Nonprofits"", ""The New York Council of Nonprofits, Inc."", ""New York Charter Schools Association"", ""New York Corn and Soybean Growers Association"", ""New York E-Health Collaborative"", ""New York Executive Women in Real Estate"", ""New York Farm Bureau"", ""National Young Farmers Education Association"", ""National Young Farmer Educational Association"", ""New York Forest Owners Association"", ""New York Fire Sprinkler Contractors' Association"", ""New York Holstein Association"", ""New York Housing Association"", ""New York Housing Conference"", ""New York Health Information Management Association"", ""New York Health Plan"", ""New York Health Plan Association"", ""New York Hotel and Motel Trades Council"", ""New York Insurance Association"", ""New York Institute of Credit"", ""New York Library Association"", ""Land Improvement Contractors of America - New York"", ""New York Land Improvement Contractors Association"", ""New York Mercantile Exchange"", ""New York Newspaper Publishers Association"", ""The New York Oil Heating Association"", ""New York Press Association"", ""New York Planning Federation"", ""New York Propane Gas Association"", ""New York State Public Transit Association"", ""New York Physical Therapy Association""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_054748.csv,title,deepjoin,"{""deepjoin"": 0.522781}",1.0000,"[""New York""]","[""Miami"", ""Spokane"", ""Missoula"", ""Boise"", ""Jackson"", ""Avon"", ""Aspen"", ""Boulder"", ""Iowa City"", ""Columbia"", ""Urbana"", ""Bloomington"", ""Millvale"", ""Niagara Falls"", ""South Burlington"", ""Northampton"", ""Portland"", ""Knoxville"", ""Asheville"", ""Nashville"", ""New Orleans"", ""San Diego"", ""Miami Beach"", ""Eugene"", ""Pomona"", ""Palm Springs"", ""Santa Barbara"", ""Indio"", ""Paris"", ""Villeurbanne"", ""Zurich"", ""Geneve"", ""London"", ""Warsaw"", ""Poznan"", ""Berlin"", ""Barcelona"", ""Gulf Shores"", ""George"", ""Morrison"", ""Salt Lake City"", ""Boston"", ""New York"", ""Manchester"", ""Dover"", ""Rothbury"", ""Oro"", ""Chicago""]"
wt-wdc,AJ-new-york-govs-3_source_State.csv,title,target_060022.csv,title,deepjoin,"{""deepjoin"": 0.513601}",1.0000,"[""New York""]","[""Port Chester"", ""Portland"", ""Vancouver"", ""Seattle"", ""Eugene"", ""Arcata"", ""Santa Cruz"", ""Santa Rosa"", ""Costa Mesa"", ""San Diego"", ""Northridge"", ""San Francisco"", ""Ames"", ""Rockford"", ""Chicago"", ""Indianapolis"", ""Ann Arbor"", ""New York"", ""Cambridge"", ""Basingstoke"", ""Manchester"", ""Birmingham"", ""Bristol"", ""Edinburgh"", ""London"", ""Selbyville"", ""Knoxville"", ""Atlanta"", ""Pensacola"", ""New Orleans"", ""Vienna"", ""New Brunswick"", ""Marciac"", ""Lawrence"", ""Germantown"", ""Charlotte"", ""Chapel Hill"", ""Greenvale"", ""Green Bay"", ""Carmel"", ""San Antonio"", ""Dallas"", ""Philadelphia""]"
