query_table,candidate_table,query_col,candidate_col,score
datalake-us_companies.csv,datalake-countries_data.csv,7,11,0.7441
datalake-us_companies.csv,datalake-countries_data.csv,7,12,0.7402
datalake-us_companies.csv,datalake-countries_data.csv,7,13,0.7326
datalake-us_companies.csv,datalake-countries_data.csv,7,14,0.7335
datalake-us_companies.csv,datalake-countries_data.csv,7,15,0.7740
datalake-us_companies.csv,datalake-countries_data.csv,7,16,0.7460
datalake-us_companies.csv,datalake-countries_data.csv,7,17,0.7489
datalake-us_companies.csv,datalake-countries_data.csv,7,18,0.7553
datalake-us_companies.csv,datalake-countries_data.csv,7,19,0.7547
datalake-us_companies.csv,datalake-countries_data.csv,7,20,0.7632
datalake-us_companies.csv,datalake-countries_data.csv,7,21,0.7578
datalake-us_companies.csv,datalake-countries_data.csv,7,22,0.7332
datalake-us_companies.csv,datalake-countries_data.csv,7,23,0.7418
datalake-us_companies.csv,datalake-countries_data.csv,7,24,0.7627
datalake-us_companies.csv,datalake-countries_data.csv,7,25,0.7558
datalake-us_companies.csv,datalake-countries_data.csv,7,26,0.7366
datalake-us_companies.csv,datalake-countries_data.csv,7,27,0.7374
datalake-us_companies.csv,datalake-countries_data.csv,7,28,0.7311
datalake-us_companies.csv,datalake-countries_data.csv,7,29,0.7491
datalake-us_companies.csv,datalake-countries_data.csv,7,30,0.7481
datalake-us_companies.csv,datalake-countries_data.csv,7,31,0.7303
datalake-us_companies.csv,datalake-countries_data.csv,7,32,0.7394
datalake-us_companies.csv,datalake-countries_data.csv,7,33,0.7344
datalake-us_companies.csv,datalake-countries_data.csv,7,34,0.7173
datalake-us_companies.csv,datalake-countries_data.csv,7,35,0.7435
datalake-us_companies.csv,datalake-countries_data.csv,7,36,0.7462
datalake-us_companies.csv,datalake-countries_data.csv,7,37,0.7451
datalake-us_companies.csv,datalake-countries_data.csv,7,38,0.7400
datalake-us_companies.csv,datalake-countries_data.csv,7,39,0.7006
datalake-us_companies.csv,datalake-countries_data.csv,7,40,0.7323
datalake-us_companies.csv,datalake-countries_data.csv,7,41,0.7027
datalake-us_companies.csv,datalake-countries_data.csv,7,42,0.7575
datalake-us_companies.csv,datalake-countries_data.csv,7,43,0.7414
datalake-us_companies.csv,datalake-countries_data.csv,7,44,0.7896
datalake-us_companies.csv,datalake-countries_data.csv,7,45,0.7745
datalake-us_companies.csv,datalake-countries_data.csv,7,46,0.7569
datalake-us_companies.csv,datalake-countries_data.csv,7,47,0.7456
datalake-us_companies.csv,datalake-countries_data.csv,7,48,0.7218
datalake-us_companies.csv,datalake-countries_data.csv,7,49,0.7509
datalake-us_companies.csv,datalake-countries_data.csv,7,50,0.7416
datalake-us_companies.csv,datalake-countries_data.csv,7,51,0.7279
datalake-us_companies.csv,datalake-countries_data.csv,7,52,0.7183
datalake-us_companies.csv,datalake-countries_data.csv,7,53,0.7138
datalake-us_companies.csv,datalake-countries_data.csv,7,54,0.7409
datalake-us_companies.csv,datalake-countries_data.csv,7,55,0.7230
datalake-us_companies.csv,datalake-countries_data.csv,17,14,0.7015
datalake-us_companies.csv,datalake-countries_data.csv,17,15,0.7116
datalake-us_companies.csv,datalake-countries_data.csv,17,17,0.7022
datalake-us_companies.csv,datalake-countries_data.csv,17,18,0.7055
datalake-us_companies.csv,datalake-countries_data.csv,17,19,0.7021
datalake-us_companies.csv,datalake-countries_data.csv,17,20,0.7054
datalake-us_companies.csv,datalake-countries_data.csv,17,23,0.7088
datalake-us_companies.csv,datalake-countries_data.csv,17,24,0.7298
datalake-us_companies.csv,datalake-countries_data.csv,17,25,0.7243
datalake-us_companies.csv,datalake-countries_data.csv,17,27,0.7065
datalake-us_companies.csv,datalake-countries_data.csv,17,28,0.7125
datalake-us_companies.csv,datalake-countries_data.csv,17,29,0.7064
datalake-us_companies.csv,datalake-countries_data.csv,17,30,0.7079
datalake-us_companies.csv,datalake-countries_data.csv,17,33,0.7143
datalake-us_companies.csv,datalake-countries_data.csv,17,35,0.7071
datalake-us_companies.csv,datalake-countries_data.csv,17,36,0.7000
datalake-us_companies.csv,datalake-countries_data.csv,17,37,0.7249
datalake-us_companies.csv,datalake-countries_data.csv,17,38,0.7325
datalake-us_companies.csv,datalake-countries_data.csv,17,39,0.7024
datalake-us_companies.csv,datalake-countries_data.csv,17,40,0.7028
datalake-us_companies.csv,datalake-countries_data.csv,17,42,0.7131
datalake-us_companies.csv,datalake-countries_data.csv,17,43,0.7038
datalake-us_companies.csv,datalake-countries_data.csv,17,44,0.7239
datalake-us_companies.csv,datalake-countries_data.csv,17,45,0.7181
datalake-us_companies.csv,datalake-countries_data.csv,17,46,0.7305
datalake-us_companies.csv,datalake-countries_data.csv,17,47,0.7369
datalake-us_companies.csv,datalake-countries_data.csv,17,48,0.7059
datalake-us_companies.csv,datalake-countries_data.csv,17,49,0.7353
datalake-us_companies.csv,datalake-countries_data.csv,17,50,0.7263
datalake-us_companies.csv,datalake-countries_data.csv,17,51,0.7081
datalake-us_companies.csv,datalake-countries_data.csv,17,53,0.7097
datalake-us_companies.csv,datalake-countries_data.csv,17,54,0.7354
datalake-us_companies.csv,datalake-countries_data.csv,17,55,0.7191
datalake-us_companies.csv,datalake-pte_methyl.csv,7,1,0.7404
datalake-us_companies.csv,datalake-pte_methyl.csv,17,1,0.7666
datalake-us_companies.csv,datalake-Distributions_data_2016.csv,0,0,0.7512
datalake-us_companies.csv,datalake-Distributions_data_2016.csv,1,0,0.8175
datalake-us_companies.csv,datalake-Distributions_data_2016.csv,7,1,0.7578
datalake-us_companies.csv,datalake-Distributions_data_2016.csv,10,0,0.7386
datalake-us_companies.csv,datalake-Distributions_data_2016.csv,10,3,0.7475
datalake-us_companies.csv,datalake-Distributions_data_2016.csv,17,1,0.7254
datalake-us_companies.csv,datalake-books_updated.csv,3,1,0.8183
datalake-us_companies.csv,datalake-financial_loan.csv,17,1,0.7054
datalake-us_companies.csv,datalake-financial_loan.csv,21,2,0.7147
datalake-us_companies.csv,datalake-world_country.csv,3,5,0.8576
datalake-us_companies.csv,datalake-world_country.csv,7,13,0.7892
datalake-us_companies.csv,datalake-world_country.csv,17,13,0.7481
datalake-us_companies.csv,datalake-featuresdf.csv,17,0,0.7067
datalake-us_companies.csv,datalake-featuresdf.csv,21,14,0.7172
datalake-us_companies.csv,datalake-financial_account.csv,21,3,0.7159
datalake-us_companies.csv,datalake-directory.csv,4,5,0.8510
datalake-us_companies.csv,datalake-directory.csv,5,6,0.7254
datalake-us_companies.csv,datalake-directory.csv,6,7,0.7385
datalake-us_companies.csv,datalake-directory.csv,7,1,0.7084
datalake-us_companies.csv,datalake-directory.csv,7,8,0.8560
datalake-us_companies.csv,datalake-directory.csv,7,9,0.7010
datalake-us_companies.csv,datalake-directory.csv,7,11,0.7027
datalake-us_companies.csv,datalake-directory.csv,7,12,0.7175
datalake-us_companies.csv,datalake-directory.csv,17,8,0.7041
datalake-us_companies.csv,datalake-UKDebate.csv,4,0,0.8191
datalake-us_companies.csv,datalake-UKDebate.csv,6,2,0.7580
datalake-us_companies.csv,datalake-imdb_ijs_movies.csv,3,2,0.8232
datalake-us_companies.csv,datalake-imdb_ijs_movies.csv,7,0,0.7385
datalake-us_companies.csv,datalake-imdb_ijs_movies.csv,17,0,0.7242
datalake-us_companies.csv,datalake-worldcitiespop.csv,4,1,0.8140
datalake-us_companies.csv,datalake-worldcitiespop.csv,6,0,0.7230
datalake-us_companies.csv,datalake-worldcitiespop.csv,7,3,0.7105
datalake-us_companies.csv,datalake-worldcitiespop.csv,7,4,0.7921
datalake-us_companies.csv,datalake-worldcitiespop.csv,7,5,0.7038
datalake-us_companies.csv,datalake-worldcitiespop.csv,17,4,0.7314
datalake-us_companies.csv,datalake-wikipedia-iso-country-codes.csv,7,3,0.7971
datalake-us_companies.csv,datalake-wikipedia-iso-country-codes.csv,17,3,0.7301
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,1,0.7978
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,2,0.7427
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,3,0.7564
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,4,0.7863
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,5,0.7532
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,6,0.7722
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,7,0.7671
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,8,0.7458
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,9,0.7536
datalake-us_companies.csv,datalake-affirmative_asylum.csv,3,10,0.7564
datalake-us_companies.csv,datalake-affirmative_asylum.csv,7,1,0.7358
datalake-us_companies.csv,datalake-affirmative_asylum.csv,7,2,0.7394
datalake-us_companies.csv,datalake-affirmative_asylum.csv,7,3,0.7192
datalake-us_companies.csv,datalake-affirmative_asylum.csv,7,4,0.7343
datalake-us_companies.csv,datalake-affirmative_asylum.csv,7,5,0.7475
datalake-us_companies.csv,datalake-affirmative_asylum.csv,7,6,0.7133
datalake-us_companies.csv,datalake-affirmative_asylum.csv,7,10,0.7052
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,1,0.7162
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,2,0.7226
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,3,0.7161
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,4,0.7423
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,5,0.7401
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,6,0.7279
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,7,0.7139
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,8,0.7149
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,9,0.7303
datalake-us_companies.csv,datalake-affirmative_asylum.csv,17,10,0.7184
datalake-us_companies.csv,datalake-affirmative_asylum.csv,21,7,0.7085
datalake-us_companies.csv,datalake-affirmative_asylum.csv,21,8,0.7006
datalake-us_companies.csv,datalake-affirmative_asylum.csv,21,9,0.7292
datalake-us_companies.csv,datalake-affirmative_asylum.csv,21,10,0.7092
datalake-us_companies.csv,datalake-tmdb_5000_movies.csv,7,2,0.7332
datalake-us_companies.csv,datalake-tmdb_5000_movies.csv,7,8,0.7454
datalake-us_companies.csv,datalake-tmdb_5000_movies.csv,17,2,0.7688
datalake-us_companies.csv,datalake-tmdb_5000_movies.csv,17,8,0.7187
datalake-us_companies.csv,datalake-books_2.csv,3,6,0.8402
datalake-us_companies.csv,datalake-books_2.csv,7,4,0.7092
datalake-us_companies.csv,datalake-books_2.csv,7,8,0.7506
datalake-us_companies.csv,datalake-books_2.csv,7,9,0.7362
datalake-us_companies.csv,datalake-books_2.csv,17,4,0.7222
datalake-us_companies.csv,datalake-SpellingStates.csv,5,0,0.9098
datalake-us_companies.csv,datalake-movies.csv,3,8,0.7175
datalake-us_companies.csv,datalake-movies.csv,3,14,0.7961
datalake-us_companies.csv,datalake-movies.csv,6,2,0.7184
datalake-us_companies.csv,datalake-AdventureWorks2014_salesTerritory.csv,6,2,0.7151
datalake-us_companies.csv,datalake-whr2015.csv,17,5,0.7236
datalake-us_companies.csv,datalake-countries_and_continents.csv,7,25,0.7878
datalake-us_companies.csv,datalake-countries_and_continents.csv,17,24,0.7003
datalake-us_companies.csv,datalake-countries_and_continents.csv,17,25,0.7703
datalake-us_companies.csv,datalake-WA_Fn-UseC_-HR-Employee-Attrition.csv,3,31,0.7001
datalake-us_companies.csv,datalake-WA_Fn-UseC_-HR-Employee-Attrition.csv,8,9,0.7165
datalake-us_companies.csv,datalake-WA_Fn-UseC_-HR-Employee-Attrition.csv,8,28,0.7359
datalake-us_companies.csv,datalake-WA_Fn-UseC_-HR-Employee-Attrition.csv,17,9,0.7224
datalake-us_companies.csv,datalake-countries_indicators.csv,17,0,0.7800
datalake-us_companies.csv,datalake-countries_indicators.csv,19,0,0.7025
datalake-us_companies.csv,datalake-financial_trans.csv,7,9,0.7042
datalake-us_companies.csv,datalake-financial_trans.csv,17,1,0.7105
datalake-us_companies.csv,datalake-financial_trans.csv,21,2,0.7164
datalake-us_companies.csv,datalake-world_city.csv,7,0,0.7409
datalake-us_companies.csv,datalake-world_city.csv,7,4,0.7193
datalake-us_companies.csv,datalake-world_city.csv,17,0,0.7874
datalake-us_companies.csv,datalake-who_suicide_statistics.csv,3,1,0.8008
datalake-us_companies.csv,datalake-who_suicide_statistics.csv,7,4,0.7380
datalake-us_companies.csv,datalake-who_suicide_statistics.csv,7,5,0.8060
datalake-us_companies.csv,datalake-who_suicide_statistics.csv,17,4,0.7265
datalake-us_companies.csv,datalake-who_suicide_statistics.csv,17,5,0.7228
datalake-us_companies.csv,datalake-netflix_titles.csv,3,7,0.7163
datalake-us_companies.csv,datalake-netflix_titles.csv,7,0,0.7031
datalake-us_companies.csv,datalake-netflix_titles.csv,17,0,0.7232
datalake-us_companies.csv,datalake-netflix_titles.csv,21,6,0.7495
datalake-us_companies.csv,datalake-IMDB-Movie-Data.csv,3,6,0.7122
datalake-us_companies.csv,datalake-IMDB-Movie-Data.csv,7,10,0.7030
datalake-us_companies.csv,datalake-IMDB-Movie-Data.csv,7,11,0.7071
datalake-us_companies.csv,datalake-us_companies_copy.csv,0,0,0.9074
datalake-us_companies.csv,datalake-us_companies_copy.csv,0,1,0.8221
datalake-us_companies.csv,datalake-us_companies_copy.csv,1,0,0.8398
datalake-us_companies.csv,datalake-us_companies_copy.csv,1,1,0.8934
datalake-us_companies.csv,datalake-us_companies_copy.csv,2,2,0.8865
datalake-us_companies.csv,datalake-us_companies_copy.csv,3,3,0.8846
datalake-us_companies.csv,datalake-us_companies_copy.csv,4,4,0.8618
datalake-us_companies.csv,datalake-us_companies_copy.csv,5,5,0.8932
datalake-us_companies.csv,datalake-us_companies_copy.csv,6,5,0.7138
datalake-us_companies.csv,datalake-us_companies_copy.csv,6,6,1.0000
datalake-us_companies.csv,datalake-us_companies_copy.csv,7,7,0.7798
datalake-us_companies.csv,datalake-us_companies_copy.csv,8,8,0.9542
datalake-us_companies.csv,datalake-us_companies_copy.csv,10,10,0.9555
datalake-us_companies.csv,datalake-us_companies_copy.csv,11,11,0.8297
datalake-us_companies.csv,datalake-us_companies_copy.csv,12,12,0.8892
datalake-us_companies.csv,datalake-us_companies_copy.csv,13,13,0.9489
datalake-us_companies.csv,datalake-us_companies_copy.csv,14,15,0.7493
datalake-us_companies.csv,datalake-us_companies_copy.csv,15,15,0.8331
datalake-us_companies.csv,datalake-us_companies_copy.csv,16,16,0.9075
datalake-us_companies.csv,datalake-us_companies_copy.csv,17,17,0.8814
datalake-us_companies.csv,datalake-us_companies_copy.csv,19,19,0.8420
datalake-us_companies.csv,datalake-us_companies_copy.csv,21,21,0.8605
datalake-us_companies.csv,datalake-pte_drug.csv,17,0,0.7274
datalake-us_companies.csv,datalake-gender_development.csv,7,2,0.7163
datalake-us_companies.csv,datalake-gender_development.csv,7,3,0.7273
datalake-us_companies.csv,datalake-gender_development.csv,7,4,0.7190
datalake-us_companies.csv,datalake-gender_development.csv,7,5,0.7002
datalake-us_companies.csv,datalake-gender_development.csv,7,7,0.7077
datalake-us_companies.csv,datalake-gender_development.csv,7,9,0.7134
datalake-us_companies.csv,datalake-gender_development.csv,7,10,0.7021
datalake-us_companies.csv,datalake-gender_development.csv,17,0,0.7058
datalake-us_companies.csv,datalake-gender_development.csv,17,2,0.7733
datalake-us_companies.csv,datalake-gender_development.csv,17,3,0.7530
datalake-us_companies.csv,datalake-gender_development.csv,17,4,0.7439
datalake-us_companies.csv,datalake-gender_development.csv,17,9,0.7136
datalake-us_companies.csv,datalake-gender_development.csv,17,10,0.7019
datalake-us_companies.csv,datalake-Reveal_EEO1_for_2016.csv,0,0,0.7067
datalake-us_companies.csv,datalake-Reveal_EEO1_for_2016.csv,1,0,0.7974
datalake-us_companies.csv,datalake-Reveal_EEO1_for_2016.csv,7,5,0.7001
datalake-us_companies.csv,datalake-Reveal_EEO1_for_2016.csv,10,0,0.7602
datalake-us_companies.csv,datalake-Reveal_EEO1_for_2016.csv,10,4,0.7152
datalake-us_companies.csv,datalake-USA_cars_datasets.csv,3,4,0.7646
datalake-us_companies.csv,datalake-USA_cars_datasets.csv,5,10,0.9399
datalake-us_companies.csv,datalake-USA_cars_datasets.csv,6,11,0.7432
datalake-us_companies.csv,datalake-USA_cars_datasets.csv,7,6,0.7321
datalake-us_companies.csv,datalake-USA_cars_datasets.csv,17,0,0.7334
datalake-us_companies.csv,datalake-Word_University_Rank_2020.csv,7,6,0.7058
datalake-us_companies.csv,datalake-Word_University_Rank_2020.csv,7,12,0.7360
datalake-us_companies.csv,datalake-Word_University_Rank_2020.csv,7,14,0.7069
datalake-us_companies.csv,datalake-Word_University_Rank_2020.csv,17,6,0.7306
datalake-us_companies.csv,datalake-Word_University_Rank_2020.csv,17,8,0.7187
datalake-us_companies.csv,datalake-Word_University_Rank_2020.csv,17,10,0.7134
datalake-us_companies.csv,datalake-Word_University_Rank_2020.csv,17,12,0.7493
datalake-us_companies.csv,datalake-cars.csv,3,5,0.7443
datalake-us_companies.csv,datalake-Cars93.csv,17,0,0.7122
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,2,0.7045
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,12,0.7379
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,13,0.7864
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,14,0.7181
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,15,0.7483
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,17,0.7558
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,18,0.7553
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,20,0.7408
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,24,0.7018
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,25,0.7144
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,27,0.7476
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,28,0.7209
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,29,0.7492
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,30,0.7444
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,31,0.7570
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,32,0.7425
datalake-us_companies.csv,datalake-countries_of_the_world.csv,7,33,0.7620
datalake-us_companies.csv,datalake-countries_of_the_world.csv,17,9,0.7006
datalake-us_companies.csv,datalake-countries_of_the_world.csv,17,12,0.7020
datalake-us_companies.csv,datalake-countries_of_the_world.csv,17,13,0.7421
datalake-us_companies.csv,datalake-countries_of_the_world.csv,17,14,0.7202
datalake-us_companies.csv,datalake-countries_of_the_world.csv,17,15,0.7127
datalake-us_companies.csv,datalake-countries_of_the_world.csv,17,17,0.7702
datalake-us_companies.csv,datalake-countries_of_the_world.csv,17,18,0.7574
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,3,0,0.7963
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,5,1,0.9397
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,7,2,0.7293
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,7,4,0.7462
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,7,5,0.7563
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,17,2,0.7546
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,17,4,0.7190
datalake-us_companies.csv,datalake-Minimum_Wage_Data.csv,17,5,0.7123
datalake-us_companies.csv,datalake-acquisitions.csv,0,4,0.7992
datalake-us_companies.csv,datalake-acquisitions.csv,1,4,0.8749
datalake-us_companies.csv,datalake-acquisitions.csv,6,6,0.7557
datalake-us_companies.csv,datalake-acquisitions.csv,7,7,0.8204
datalake-us_companies.csv,datalake-acquisitions.csv,10,4,0.7160
datalake-us_companies.csv,datalake-acquisitions.csv,17,0,0.7074
datalake-us_companies.csv,datalake-acquisitions.csv,17,7,0.7772
datalake-us_companies.csv,datalake-tv_shows.csv,3,2,0.8154
datalake-us_companies.csv,datalake-tv_shows.csv,7,0,0.7437
datalake-us_companies.csv,datalake-tv_shows.csv,17,0,0.7435
datalake-us_companies.csv,datalake-world-cities.csv,4,0,0.7452
datalake-us_companies.csv,datalake-world-cities.csv,7,3,0.7336
datalake-us_companies.csv,datalake-world-cities.csv,17,3,0.7192
datalake-us_companies.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,3,2,0.8115
datalake-us_companies.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,7,0,0.7261
datalake-us_companies.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,7,13,0.7906
datalake-us_companies.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,17,0,0.7430
datalake-us_companies.csv,datalake-MoviesOnStreamingPlatforms_updated.csv,17,13,0.7257
datalake-us_companies.csv,datalake-Tech_sector_diversity_demographics_2016.csv,10,0,0.7109
datalake-us_companies.csv,datalake-language.csv,17,7,0.7350
datalake-us_companies.csv,datalake-google_books_dataset.csv,3,8,0.7289
datalake-us_companies.csv,datalake-google_books_dataset.csv,7,0,0.7333
datalake-us_companies.csv,datalake-google_books_dataset.csv,17,0,0.7652
datalake-us_companies.csv,datalake-cwurData.csv,6,2,0.7190
datalake-us_companies.csv,datalake-cwurData.csv,17,4,0.7009
datalake-us_companies.csv,datalake-cwurData.csv,17,5,0.7471
datalake-us_companies.csv,datalake-AdventureWorks2014_CreditCard.csv,21,5,0.8104
datalake-us_companies.csv,datalake-fifa_ranking.csv,7,3,0.7109
datalake-us_companies.csv,datalake-fifa_ranking.csv,21,8,0.7172
datalake-us_companies.csv,datalake-fifa_ranking.csv,21,10,0.7081
datalake-cars.csv,datalake-imdb_ijs_directors_movies.csv,5,2,0.8976
datalake-cars.csv,datalake-GoodReadsAwards.csv,5,5,0.7919
datalake-cars.csv,datalake-GoodReadsAwards.csv,5,9,0.7280
datalake-cars.csv,datalake-GoodReadsAwards.csv,18,15,0.7039
datalake-cars.csv,datalake-GoodReadsAwards.csv,29,15,0.7071
datalake-cars.csv,datalake-song_data.csv,29,2,0.7113
datalake-cars.csv,datalake-countries_data.csv,4,20,0.7016
datalake-cars.csv,datalake-countries_data.csv,4,40,0.7005
datalake-cars.csv,datalake-countries_data.csv,4,42,0.7117
datalake-cars.csv,datalake-countries_data.csv,4,44,0.7139
datalake-cars.csv,datalake-countries_data.csv,4,45,0.7015
datalake-cars.csv,datalake-countries_data.csv,4,46,0.7040
datalake-cars.csv,datalake-countries_data.csv,4,47,0.7147
datalake-cars.csv,datalake-countries_data.csv,4,49,0.7203
datalake-cars.csv,datalake-countries_data.csv,4,50,0.7014
datalake-cars.csv,datalake-countries_data.csv,4,51,0.7026
datalake-cars.csv,datalake-countries_data.csv,5,26,0.7018
datalake-cars.csv,datalake-countries_data.csv,5,28,0.7106
datalake-cars.csv,datalake-countries_data.csv,5,30,0.7096
datalake-cars.csv,datalake-countries_data.csv,5,32,0.7013
datalake-cars.csv,datalake-countries_data.csv,5,38,0.7142
datalake-cars.csv,datalake-countries_data.csv,5,39,0.7139
datalake-cars.csv,datalake-countries_data.csv,5,48,0.7230
datalake-cars.csv,datalake-countries_data.csv,5,50,0.7406
datalake-cars.csv,datalake-countries_data.csv,5,51,0.7240
datalake-cars.csv,datalake-countries_data.csv,5,52,0.7281
datalake-cars.csv,datalake-countries_data.csv,5,53,0.7107
datalake-cars.csv,datalake-countries_data.csv,5,55,0.7298
datalake-cars.csv,datalake-billboard_lyrics_1964-2015.csv,5,3,0.9104
datalake-cars.csv,datalake-financial_loan.csv,14,5,0.7252
datalake-cars.csv,datalake-dataSpotifyClass.csv,29,3,0.8205
datalake-cars.csv,datalake-featuresdf.csv,29,14,0.8042
datalake-cars.csv,datalake-UKDebate.csv,29,4,0.7483
datalake-cars.csv,datalake-imdb_ijs_movies.csv,5,2,0.8928
datalake-cars.csv,datalake-wikipedia-iso-country-codes.csv,4,3,0.7146
datalake-cars.csv,datalake-wikipedia-iso-country-codes.csv,14,3,0.7009
datalake-cars.csv,datalake-colorObjects.csv,3,1,0.9548
datalake-cars.csv,datalake-tmdb_5000_movies.csv,4,8,0.7587
datalake-cars.csv,datalake-tmdb_5000_movies.csv,9,8,0.7163
datalake-cars.csv,datalake-tmdb_5000_movies.csv,14,0,0.7373
datalake-cars.csv,datalake-tmdb_5000_movies.csv,14,2,0.7209
datalake-cars.csv,datalake-tmdb_5000_movies.csv,14,7,0.7120
datalake-cars.csv,datalake-tmdb_5000_movies.csv,14,8,0.7044
datalake-cars.csv,datalake-tmdb_5000_movies.csv,29,8,0.7588
datalake-cars.csv,datalake-google_books_1299.csv,14,5,0.8545
datalake-cars.csv,datalake-books.csv,14,0,0.7072
datalake-cars.csv,datalake-movies.csv,5,8,0.7601
datalake-cars.csv,datalake-movies.csv,5,14,0.8875
datalake-cars.csv,datalake-movies.csv,14,0,0.7384
datalake-cars.csv,datalake-movies.csv,29,9,0.7786
datalake-cars.csv,datalake-countries_and_continents.csv,14,19,0.7216
datalake-cars.csv,datalake-colorLiteralNonliteralUses.csv,3,0,0.9080
datalake-cars.csv,datalake-dataSpotify.csv,29,3,0.8205
datalake-cars.csv,datalake-financial_order.csv,14,1,0.7094
datalake-cars.csv,datalake-financial_order.csv,14,4,0.7266
datalake-cars.csv,datalake-df_books.csv,11,4,0.7665
datalake-cars.csv,datalake-df_books.csv,14,0,0.7076
datalake-cars.csv,datalake-who_suicide_statistics.csv,5,1,0.8746
datalake-cars.csv,datalake-top10s.csv,5,4,0.8063
datalake-cars.csv,datalake-top_100_books.csv,14,7,0.8300
datalake-cars.csv,datalake-netflix_titles.csv,5,7,0.8218
datalake-cars.csv,datalake-netflix_titles.csv,14,0,0.7060
datalake-cars.csv,datalake-netflix_titles.csv,29,9,0.8247
datalake-cars.csv,datalake-IMDB-Movie-Data.csv,5,6,0.8008
datalake-cars.csv,datalake-IMDB-Movie-Data.csv,14,10,0.7059
datalake-cars.csv,datalake-IMDB-Movie-Data.csv,29,7,0.8348
datalake-cars.csv,datalake-us_companies_copy.csv,5,3,0.7368
datalake-cars.csv,datalake-Reveal_EEO1_for_2016.csv,18,5,0.7171
datalake-cars.csv,datalake-Reveal_EEO1_for_2016.csv,29,5,0.7422
datalake-cars.csv,datalake-USA_cars_datasets.csv,1,3,0.8370
datalake-cars.csv,datalake-USA_cars_datasets.csv,3,7,0.8157
datalake-cars.csv,datalake-USA_cars_datasets.csv,4,6,0.7462
datalake-cars.csv,datalake-USA_cars_datasets.csv,5,4,0.8816
datalake-cars.csv,datalake-USA_cars_datasets.csv,14,1,0.8790
datalake-cars.csv,datalake-USA_cars_datasets.csv,14,6,0.7113
datalake-cars.csv,datalake-USA_cars_datasets.csv,14,9,0.7252
datalake-cars.csv,datalake-Cars93.csv,0,1,0.8079
datalake-cars.csv,datalake-Cars93.csv,0,27,0.7181
datalake-cars.csv,datalake-Cars93.csv,1,2,0.8676
datalake-cars.csv,datalake-Cars93.csv,1,27,0.7751
datalake-cars.csv,datalake-Cars93.csv,9,12,0.7568
datalake-cars.csv,datalake-Cars93.csv,9,17,0.7620
datalake-cars.csv,datalake-Cars93.csv,13,10,0.9525
datalake-cars.csv,datalake-Cars93.csv,14,4,0.8313
datalake-cars.csv,datalake-Cars93.csv,14,5,0.8644
datalake-cars.csv,datalake-Cars93.csv,14,6,0.7905
datalake-cars.csv,datalake-countries_of_the_world.csv,4,29,0.7214
datalake-cars.csv,datalake-countries_of_the_world.csv,4,30,0.7021
datalake-cars.csv,datalake-countries_of_the_world.csv,4,31,0.7031
datalake-cars.csv,datalake-countries_of_the_world.csv,4,32,0.7074
